Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:CH3OH:CO:NH3 (100:50:1:1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/118"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
50.153	1.5886			50.153	-0.0711			50.153	100.29		
51.117	1.6245			51.117	-0.08945			51.117	100.38		
52.082	1.6526			52.082	0			52.082	100.1		
53.046	1.645			53.046	0			53.046	100.04		
54.011	1.6339			54.011	0			54.011	100.01		
54.975	1.639			54.975	-0.035034			54.975	100.16		
55.94	1.6495			55.94	0			55.94	100.05		
56.904	1.6477			56.904	0			56.904	100.04		
57.869	1.6528			57.869	0			57.869	100.07		
58.833	1.6522			58.833	0.0077794			58.833	99.959		
59.798	1.6512			59.798	0			59.798	100.03		
60.762	1.6476			60.762	0.01615			60.762	99.915		
61.727	1.647			61.727	0			61.727	100.05		
62.691	1.6478			62.691	0.011449			62.691	99.937		
63.656	1.6567			63.656	0			63.656	100.12		
64.62	1.6615			64.62	0.024765			64.62	99.861		
65.585	1.6517			65.585	0.009413			65.585	99.945		
66.549	1.6535			66.549	0.0087086			66.549	99.948		
67.514	1.6545			67.514	0.011006			67.514	99.934		
68.478	1.6554			68.478	0.010311			68.478	99.937		
69.442	1.6567			69.442	0.012342			69.442	99.924		
70.406	1.657			70.406	0.014502			70.406	99.91		
71.371	1.6576			71.371	0.013787			71.371	99.913		
72.335	1.6585			72.335	0.015858			72.335	99.899		
73.3	1.6597			73.3	0.01513			73.3	99.902		
74.264	1.6613			74.264	0.017107			74.264	99.888		
75.229	1.6623			75.229	0.019053			75.229	99.874		
76.193	1.6626			76.193	0.0208			76.193	99.861		
77.158	1.6635			77.158	0.020195			77.158	99.863		
78.122	1.6651			78.122	0.021858			78.122	99.85		
79.087	1.6662			79.087	0.023637			79.087	99.836		
80.051	1.6669			80.051	0.02537			80.051	99.822		
81.016	1.6672			81.016	0.026929			81.016	99.809		
81.98	1.6682			81.98	0.026287			81.98	99.811		
82.945	1.6699			82.945	0.027768			82.945	99.798		
83.909	1.6712			83.909	0.029354			83.909	99.784		
84.874	1.6724			84.874	0.030907			84.874	99.77		
85.838	1.6735			85.838	0.032286			85.838	99.757		
86.803	1.6747			86.803	0.03376			86.803	99.743		
87.767	1.6758			87.767	0.03521			87.767	99.729		
88.732	1.6771			88.732	0.036483			88.732	99.716		
89.696	1.6788			89.696	0.037845			89.696	99.702		
90.661	1.6799			90.661	0.041257			90.661	99.672		
91.625	1.6803			91.625	0.042582			91.625	99.658		
92.59	1.6813			92.59	0.043722			92.59	99.645		
93.554	1.6825			93.554	0.044958			93.554	99.631		
94.519	1.6842			94.519	0.046152			94.519	99.617		
95.483	1.6854			95.483	0.049285			95.483	99.587		
96.448	1.6862			96.448	0.050433			96.448	99.573		
97.412	1.6877			97.412	0.05141			97.412	99.56		
98.377	1.6902			98.377	0.052445			98.377	99.546		
99.341	1.693			99.341	0.055309			99.341	99.516		
100.31	1.694			100.31	0.062013			100.31	99.453		
101.27	1.696			101.27	0.059134			101.27	99.472		
102.24	1.6962			102.24	0.073101			102.24	99.344		
103.2	1.6985			103.2	0.062706			103.2	99.429		
104.16	1.6958			104.16	0.08953			104.16	99.185		
105.13	1.6915			105.13	0.074054			105.13	99.319		
106.09	1.6858			106.09	0.091477			106.09	99.158		
107.06	1.6866			107.06	0.063314			107.06	99.407		
108.02	1.6904			108.02	0.081806			108.02	99.229		
108.99	1.6902			108.99	0.070234			108.99	99.33		
109.95	1.6942			109.95	0.07087			109.95	99.316		
110.91	1.7072			110.91	0.055586			110.91	99.45		
111.88	1.7196			111.88	0.082865			111.88	99.174		
112.84	1.7167			112.84	0.095411			112.84	99.046		
113.81	1.7177			113.81	0.095925			113.81	99.032		
114.77	1.7149			114.77	0.11317			114.77	98.855		
115.74	1.7126			115.74	0.11046			115.74	98.874		
116.7	1.7065			116.7	0.12611			116.7	98.713		
117.67	1.7068			117.67	0.11014			117.67	98.863		
118.63	1.7042			118.63	0.13507			118.63	98.603		
119.59	1.6996			119.59	0.11956			119.59	98.754		
120.56	1.698			120.56	0.13606			120.56	98.576		
