Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"N2:OCS (20:1)"
Temperature:	"20K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/145"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
700.2	1.2277		0.000198			700.21	100		
701.2	1.228		0.000205			701.18	99.900001526		
702.1	1.2286		0.000221			702.14	99.900001526		
703.1	1.2274		0.004262			703.1	100		
704.1	1.2262		0.000159			704.07	100		
705	1.2269		0.000178			705.03	100		
706	1.2272		0.000186			706	99.900001526		
707	1.2274		0.000192			706.96	100		
707.9	1.2276		0.000196			707.93	100		
708.9	1.2279		0.000202			708.89	100		
709.9	1.2282		0.00021			709.85	100		
710.8	1.2286		0.000222			710.82	100		
711.8	1.2296		0.000248			711.78	99.900001526		
712.8	1.2292		0.004248			712.75	99.900001526		
713.7	1.2269		0.004194			713.71	100		
714.7	1.2271		0.000183			714.68	100		
715.6	1.2268		0.004181			715.64	99.900001526		
716.6	1.2261		0.00016			716.61	100		
717.6	1.2272		0.00019			717.57	100		
718.5	1.228		0.00021			718.54	100		
719.5	1.2292		0.00024			719.5	100		
720.5	1.229		0.004204			720.46	99.900001526		
721.4	1.2269		0.004152			721.43	99.900001526		
722.4	1.2273		0.000191			722.39	100		
723.4	1.2274		0.004153			723.36	100		
724.3	1.2276		0.000199			724.32	99.900001526		
725.3	1.2281		0.004158			725.29	99.900001526		
726.2	1.2267		0.004122			726.25	99.900001526		
727.2	1.2253		0.004085			727.22	100		
728.2	1.2255		0.000147			728.18	100		
729.1	1.2275		0.0002			729.15	99.900001526		
730.1	1.2275		0.004121			730.11	99.900001526		
731.1	1.2255		0.00407			731.07	100		
732	1.2254		0.000145			732.04	100		
733	1.2272		0.000192			733	99.900001526		
734	1.2266		0.00408			733.97	99.900001526		
734.9	1.226		0.00016			734.93	100		
735.9	1.2273		0.000196			735.9	99.900001526		
736.9	1.2287		0.000233			736.86	100		
737.8	1.2287		0.00411			737.83	100		
738.8	1.2274		0.004076			738.79	99.900001526		
739.8	1.2267		0.004053			739.75	99.900001526		
740.7	1.2259		0.004029			740.72	99.900001526		
741.7	1.2247		0.003995			741.68	100		
742.6	1.2249		0.000135			742.65	100		
743.6	1.2269		0.000186			743.61	99.900001526		
744.6	1.2265		0.004023			744.58	100		
745.5	1.2264		0.000174			745.54	99.900001526		
746.5	1.2263		0.00401			746.51	99.900001526		
747.5	1.2259		0.000162			747.47	100		
748.4	1.2278		0.000214			748.43	100		
749.4	1.2279		0.004036			749.4	100		
750.4	1.2266		0.003997			750.36	100		
751.3	1.2253		0.003962			751.33	99.900001526		
752.3	1.2259		0.000162			752.29	99.900001526		
753.3	1.2261		0.003973			753.26	100		
754.2	1.2263		0.000173			754.22	100		
755.2	1.2268		0.003978			755.19	99.900001526		
756.1	1.225		0.003929			756.15	100		
757.1	1.2249		0.000138			757.11	100		
758.1	1.2264		0.000178			758.08	100		
759	1.2279		0.000219			759.04	100		
760	1.228		0.003985			760.01	99.900001526		
761	1.2268		0.003952			760.97	99.900001526		
761.9	1.226		0.003928			761.94	99.900001526		
762.9	1.2253		0.003906			762.9	99.900001526		
763.9	1.2241		0.003871			763.87	99.900001526		
764.8	1.2241		0.000116			764.83	100		
765.8	1.2255		0.000154			765.79	100		
766.8	1.2264		0.000179			766.76	100		
767.7	1.2277		0.000214			767.72	100		
768.7	1.2275		0.003932			768.69	99.900001526		
769.6	1.2256		0.003883			769.65	99.900001526		
770.6	1.2256		0.000159			770.62	100		
771.6	1.2276		0.000211			771.58	100		
772.5	1.2277		0.003921			772.55	99.900001526		
773.5	1.2265		0.003884			773.51	100		
774.5	1.2253		0.003853			774.48	100		
775.4	1.2261		0.000173			775.44	100		
776.4	1.2268		0.00388			776.4	100		
777.4	1.2257		0.003849			777.37	100		
778.3	1.2245		0.003814			778.33	99.900001526		
779.3	1.2251		0.000146			779.3	99.900001526		
780.3	1.2251		0.00382			780.26	99.900001526		
781.2	1.2247		0.000134			781.23	100		
782.2	1.2259		0.000168			782.19	99.900001526		
783.2	1.2268		0.000194			783.16	99.900001526		
784.1	1.2281		0.000229			784.12	99.900001526		
785.1	1.2281		0.003874			785.09	99.900001526		
786	1.2269		0.003838			786.05	99.900001526		
787	1.2262		0.003816			787.01	99.900001526		
788	1.2255		0.003796			787.98	100		
788.9	1.2244		0.003764			788.94	100		
789.9	1.2247		0.000136			789.91	100		
790.9	1.2267		0.000192			790.87	99.900001526		
791.8	1.2267		0.003809			791.84	100		
792.8	1.225		0.00376			792.8	99.900001526		
793.8	1.225		0.000146			793.77	100		
794.7	1.2268		0.000197			794.73	99.900001526		
795.7	1.2265		0.003788			795.69	99.900001526		
796.7	1.2266		0.000193			796.66	99.900001526		
797.6	1.2271		0.003793			797.62	99.900001526		
798.6	1.2256		0.003751			798.59	99.900001526		
799.5	1.2262		0.000182			799.55	100		
800.5	1.227		0.003778			800.52	99.900001526		
801.5	1.226		0.00375			801.48	100		
802.5	1.2253		0.003724			802.45	99.900001526		
803.4	1.2242		0.003694			803.41	100		
804.4	1.2248		0.000143			804.37	99.900001526		
805.3	1.2248		0.003702			805.34	99.900001526		
806.3	1.2244		0.000129			806.3	100		
807.3	1.2255		0.000163			807.27	100		
808.2	1.2263		0.000186			808.23	100		
809.2	1.2274		0.000219			809.2	100		
810.2	1.2272		0.003744			810.16	99.900001526		
811.1	1.2254		0.003691			811.13	99.900001526		
812.1	1.2253		0.000158			812.09	100		
813	1.227		0.000208			813.05	99.900001526		
814	1.227		0.003721			814.02	99.900001526		
815	1.2251		0.00367			814.98	100		
816	1.2249		0.000147			815.95	100		
816.9	1.2261		0.000182			816.91	100		
817.9	1.2269		0.000204			817.88	100		
818.8	1.2279		0.000235			818.84	99.900001526		
819.8	1.2274		0.003711			819.81	100		
820.8	1.2274		0.00022			820.77	100		
821.7	1.2278		0.003711			821.73	99.900001526		
822.7	1.2263		0.003668			822.7	100		
823.7	1.2269		0.000205			823.66	100		
824.6	1.2275		0.003694			824.63	99.900001526		
825.6	1.2264		0.00366			825.59	100		
826.6	1.2253		0.003625			826.56	100		
827.5	1.2255		0.000166			827.52	100		
828.5	1.2274		0.000221			828.49	99.900001526		
829.5	1.2274		0.003672			829.45	99.900001526		
830.4	1.2258		0.003625			830.42	99.900001526		
831.4	1.2262		0.000187			831.38	100		
