Reference:	"Gerakines et al. (2024)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2024.116007"
Sample Type:	"Ice"
Composition:	"NH4CN (1)"
Temperature:	"125K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/70"
A₁ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.11 μm
A₁ Error Units:	Not Applicable
A₂ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.22 μm
A₂ Error Units:	Not Applicable
A₃ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.43 μm
A₃ Error Units:	Not Applicable
A₄ Caption:	Absorption spectrum of NH4CN ice with a thickness of 0.86 μm
A₄ Error Units:	Not Applicable
A₅ Caption:	Absorption spectrum of NH4CN ice with a thickness of 1.73 μm
A₅ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	"A₂"	"DA₂  (+/-)"	"A₃"	"DA₃  (+/-)"	"A₄"	"DA₄  (+/-)"	"A₅"	"DA₅  (+/-)"	
2508.7356	0.0022		0.000487		0.01183		0.01817		0.02836		
2508.8562	0.0022		0.000496		0.01184		0.01819		0.0284		
2508.9767	0.00221		0.000507		0.01186		0.01822		0.02843		
2509.0972	0.00222		0.00052		0.01187		0.01824		0.02847		
2509.2177	0.00223		0.000532		0.01188		0.01826		0.02851		
2509.3383	0.00224		0.000544		0.01189		0.01828		0.02854		
2509.4588	0.00225		0.000557		0.01191		0.0183		0.02857		
2509.5793	0.00225		0.000572		0.01192		0.01831		0.0286		
2509.6999	0.00226		0.000588		0.01194		0.01833		0.02863		
2509.8204	0.00227		0.000603		0.01196		0.01836		0.02866		
2509.9409	0.00227		0.000615		0.01198		0.01838		0.02869		
2510.0615	0.00227		0.000621		0.012		0.01841		0.02873		
2510.182	0.00227		0.000617		0.01202		0.01843		0.02876		
2510.3025	0.00226		0.000606		0.01202		0.01845		0.02879		
2510.4231	0.00225		0.000591		0.01202		0.01846		0.02882		
2510.5436	0.00223		0.000578		0.01202		0.01846		0.02884		
2510.6641	0.00221		0.000573		0.01201		0.01847		0.02886		
2510.7846	0.0022		0.000578		0.01201		0.01848		0.02888		
2510.9052	0.00219		0.000593		0.01202		0.01849		0.0289		
2511.0257	0.00219		0.000618		0.01203		0.01851		0.02893		
2511.1462	0.00219		0.000645		0.01205		0.01853		0.02897		
2511.2668	0.0022		0.000671		0.01208		0.01856		0.02901		
2511.3873	0.00222		0.000692		0.01211		0.01858		0.02905		
2511.5078	0.00224		0.000707		0.01214		0.01861		0.02909		
2511.6284	0.00226		0.000715		0.01217		0.01864		0.02914		
2511.7489	0.00228		0.000719		0.01219		0.01867		0.02919		
2511.8694	0.0023		0.000718		0.01221		0.0187		0.02924		
2511.99	0.00232		0.000713		0.01222		0.01873		0.02928		
2512.1105	0.00233		0.000706		0.01222		0.01875		0.02932		
2512.231	0.00233		0.000696		0.01221		0.01876		0.02934		
2512.3516	0.00233		0.000684		0.0122		0.01876		0.02935		
2512.4721	0.00232		0.000673		0.01218		0.01876		0.02936		
2512.5926	0.00231		0.000665		0.01217		0.01876		0.02936		
2512.7131	0.00229		0.000661		0.01216		0.01875		0.02937		
2512.8337	0.00228		0.000662		0.01216		0.01876		0.02939		
2512.9542	0.00228		0.000665		0.01217		0.01877		0.02941		
2513.0747	0.00227		0.00067		0.01218		0.01879		0.02945		
2513.1953	0.00228		0.000674		0.0122		0.01882		0.02949		
2513.3158	0.00228		0.000675		0.01222		0.01885		0.02953		
2513.4363	0.00229		0.000676		0.01224		0.01888		0.02957		
2513.5569	0.00231		0.000677		0.01226		0.01892		0.0296		
2513.6774	0.00233		0.000682		0.01228		0.01896		0.02964		
2513.7979	0.00235		0.000692		0.01231		0.01899		0.02968		
2513.9185	0.00237		0.000705		0.01233		0.01902		0.02973		
2514.039	0.00238		0.00072		0.01235		0.01904		0.02977		
2514.1595	0.00239		0.000732		0.01237		0.01906		0.02981		
2514.2801	0.00238		0.00074		0.01238		0.01907		0.02984		
2514.4006	0.00237		0.000741		0.01239		0.01907		0.02987		
2514.5211	0.00236		0.000736		0.01239		0.01906		0.02989		
2514.6416	0.00235		0.00073		0.01239		0.01906		0.02991		
2514.7622	0.00234		0.000724		0.0124		0.01906		0.02994		
2514.8827	0.00234		0.000722		0.01241		0.01908		0.02998		
2515.0032	0.00234		0.000723		0.01242		0.0191		0.03002		
2515.1238	0.00235		0.000728		0.01243		0.01912		0.03007		
2515.2443	0.00236		0.000732		0.01244		0.01915		0.03012		
2515.3648	0.00237		0.000736		0.01246		0.01918		0.03016		
2515.4854	0.00238		0.000737		0.01247		0.01921		0.0302		
2515.6059	0.00238		0.000737		0.01247		0.01923		0.03023		
2515.7264	0.00237		0.000737		0.01248		0.01926		0.03026		
2515.847	0.00236		0.000741		0.01249		0.01928		0.03029		
2515.9675	0.00236		0.000749		0.0125		0.0193		0.03032		
2516.088	0.00235		0.000759		0.01251		0.01932		0.03036		
2516.2086	0.00235		0.00077		0.01252		0.01933		0.03039		
2516.3291	0.00235		0.00078		0.01253		0.01934		0.03042		
2516.4496	0.00235		0.000786		0.01254		0.01935		0.03045		
2516.5701	0.00236		0.000789		0.01256		0.01935		0.03047		
2516.6907	0.00236		0.000791		0.01257		0.01935		0.03049		
2516.8112	0.00236		0.000794		0.01259		0.01936		0.03051		
2516.9317	0.00237		0.000801		0.01262		0.01937		0.03053		
2517.0523	0.00237		0.000813		0.01264		0.01939		0.03057		
2517.1728	0.00238		0.000828		0.01267		0.01942		0.03061		
2517.2933	0.00238		0.000843		0.01269		0.01945		0.03066		
2517.4139	0.00239		0.000855		0.0127		0.01949		0.0307		
2517.5344	0.00239		0.000863		0.01271		0.01952		0.03075		
2517.6549	0.0024		0.000865		0.01271		0.01956		0.03079		
2517.7755	0.0024		0.000863		0.01271		0.01959		0.03083		
2517.896	0.00241		0.000859		0.01271		0.01961		0.03087		
2518.0165	0.00241		0.000854		0.01271		0.01964		0.03091		
2518.137	0.00241		0.00085		0.01272		0.01965		0.03095		
2518.2576	0.00241		0.000847		0.01273		0.01966		0.03098		
2518.3781	0.0024		0.000845		0.01274		0.01967		0.03101		
2518.4986	0.00239		0.000844		0.01275		0.01967		0.03104		
2518.6192	0.00238		0.000843		0.01276		0.01967		0.03106		
2518.7397	0.00237		0.000845		0.01277		0.01968		0.03108		
2518.8602	0.00237		0.000851		0.01278		0.01969		0.03111		
2518.9808	0.00238		0.000864		0.0128		0.0197		0.03114		
2519.1013	0.0024		0.000883		0.01282		0.01973		0.03119		
2519.2218	0.00241		0.000906		0.01285		0.01975		0.03124		
2519.3424	0.00243		0.000932		0.01289		0.01978		0.0313		
2519.4629	0.00244		0.000954		0.01291		0.01981		0.03135		
2519.5834	0.00245		0.000971		0.01294		0.01983		0.0314		
2519.704	0.00245		0.000981		0.01295		0.01985		0.03143		
2519.8245	0.00245		0.000984		0.01296		0.01986		0.03146		
2519.945	0.00245		0.000982		0.01296		0.01988		0.03149		
2520.0655	0.00245		0.000978		0.01296		0.01989		0.03152		
2520.1861	0.00245		0.000975		0.01296		0.01991		0.03155		
2520.3066	0.00245		0.000976		0.01297		0.01994		0.03159		
2520.4271	0.00245		0.000981		0.01299		0.01997		0.03163		
2520.5477	0.00245		0.00099		0.013		0.01999		0.03167		
2520.6682	0.00246		0.001		0.01301		0.02002		0.0317		
2520.7887	0.00247		0.00102		0.01303		0.02005		0.03174		
2520.9093	0.00248		0.00103		0.01304		0.02007		0.03177		
2521.0298	0.00248		0.00104		0.01305		0.02009		0.03179		
2521.1503	0.00249		0.00106		0.01307		0.0201		0.03182		
2521.2709	0.0025		0.00106		0.01308		0.02012		0.03185		
2521.3914	0.00249		0.00107		0.01309		0.02013		0.03187		
2521.5119	0.00249		0.00106		0.0131		0.02014		0.0319		
2521.6325	0.00247		0.00106		0.01311		0.02015		0.03192		
2521.753	0.00246		0.00105		0.01311		0.02016		0.03195		
2521.8735	0.00245		0.00104		0.01312		0.02017		0.03197		
2521.994	0.00244		0.00104		0.01313		0.02019		0.03201		
2522.1146	0.00243		0.00105		0.01314		0.02021		0.03205		
2522.2351	0.00243		0.00106		0.01315		0.02024		0.03209		
2522.3556	0.00244		0.00107		0.01315		0.02026		0.03213		
2522.4762	0.00245		0.00108		0.01316		0.02027		0.03217		
2522.5967	0.00246		0.00109		0.01317		0.02029		0.0322		
2522.7172	0.00247		0.00108		0.01318		0.02029		0.03223		
2522.8378	0.00248		0.00108		0.01319		0.02029		0.03226		
2522.9583	0.00249		0.00108		0.01321		0.0203		0.03228		
2523.0788	0.0025		0.00108		0.01324		0.02031		0.03231		
2523.1994	0.00251		0.00109		0.01326		0.02034		0.03235		
2523.3199	0.00251		0.0011		0.01329		0.02037		0.0324		
2523.4404	0.00252		0.00112		0.01332		0.02041		0.03246		
2523.561	0.00252		0.00114		0.01335		0.02046		0.03252		
2523.6815	0.00252		0.00116		0.01336		0.0205		0.03257		
2523.802	0.00253		0.00118		0.01337		0.02053		0.03262		
2523.9225	0.00253		0.00119		0.01338		0.02055		0.03266		
2524.0431	0.00253		0.0012		0.01339		0.02056		0.0327		
2524.1636	0.00253		0.0012		0.01339		0.02057		0.03274		
2524.2841	0.00254		0.0012		0.0134		0.02057		0.03277		
2524.4047	0.00255		0.0012		0.01341		0.02058		0.03281		
2524.5252	0.00255		0.0012		0.01342		0.0206		0.03284		
2524.6457	0.00255		0.00119		0.01343		0.02061		0.03287		
2524.7663	0.00254		0.00118		0.01344		0.02063		0.0329		
2524.8868	0.00253		0.00117		0.01345		0.02065		0.03292		
2525.0073	0.00252		0.00117		0.01346		0.02067		0.03294		
2525.1279	0.00251		0.00117		0.01347		0.02068		0.03296		
2525.2484	0.00251		0.00117		0.01348		0.0207		0.03299		
2525.3689	0.0025		0.00118		0.0135		0.02071		0.03303		
2525.4895	0.0025		0.00119		0.01351		0.02073		0.03308		
2525.61	0.0025		0.00121		0.01352		0.02074		0.03313		
2525.7305	0.0025		0.00121		0.01353		0.02076		0.03319		
2525.851	0.00251		0.00122		0.01354		0.02078		0.03324		
2525.9716	0.00252		0.00122		0.01355		0.02081		0.03328		
2526.0921	0.00253		0.00122		0.01356		0.02084		0.03332		
2526.2126	0.00254		0.00123		0.01358		0.02087		0.03336		
2526.3332	0.00255		0.00124		0.0136		0.0209		0.0334		
2526.4537	0.00257		0.00125		0.01362		0.02094		0.03344		
2526.5742	0.00259		0.00126		0.01364		0.02097		0.03348		
2526.6948	0.0026		0.00127		0.01366		0.021		0.03352		
2526.8153	0.00261		0.00128		0.01367		0.02102		0.03356		
2526.9358	0.00261		0.00128		0.01368		0.02104		0.03359		
2527.0564	0.00261		0.00128		0.01369		0.02106		0.03361		
2527.1769	0.00261		0.00128		0.0137		0.02108		0.03364		
2527.2974	0.00261		0.00129		0.01371		0.02109		0.03367		
2527.4179	0.00261		0.00129		0.01371		0.02111		0.03371		
2527.5385	0.0026		0.0013		0.01372		0.02112		0.03375		
2527.659	0.0026		0.0013		0.01372		0.02113		0.0338		
2527.7795	0.0026		0.0013		0.01373		0.02114		0.03384		
2527.9001	0.00261		0.00129		0.01374		0.02115		0.03388		
2528.0206	0.00261		0.00129		0.01375		0.02117		0.03391		
2528.1411	0.00261		0.00129		0.01377		0.02119		0.03394		
2528.2617	0.00261		0.00129		0.01379		0.02121		0.03396		
2528.3822	0.00261		0.0013		0.01382		0.02123		0.03399		
2528.5027	0.00261		0.00131		0.01384		0.02126		0.03403		
2528.6233	0.00262		0.00132		0.01386		0.02129		0.03407		
2528.7438	0.00263		0.00133		0.01388		0.02132		0.03411		
2528.8643	0.00264		0.00134		0.0139		0.02134		0.03414		
2528.9849	0.00265		0.00135		0.01391		0.02136		0.03418		
2529.1054	0.00267		0.00136		0.01392		0.02137		0.03421		
2529.2259	0.00268		0.00136		0.01393		0.02138		0.03424		
2529.3464	0.00268		0.00137		0.01394		0.02139		0.03427		
2529.467	0.00268		0.00137		0.01394		0.0214		0.0343		
2529.5875	0.00267		0.00138		0.01394		0.02141		0.03434		
2529.708	0.00265		0.00139		0.01393		0.02143		0.03438		
2529.8286	0.00264		0.00139		0.01393		0.02144		0.03442		
2529.9491	0.00263		0.00139		0.01393		0.02145		0.03445		
2530.0696	0.00263		0.0014		0.01393		0.02147		0.03449		
2530.1902	0.00263		0.00141		0.01394		0.0215		0.03453		
2530.3107	0.00264		0.00142		0.01396		0.02153		0.03457		
2530.4312	0.00265		0.00143		0.01398		0.02157		0.03461		
2530.5518	0.00266		0.00144		0.014		0.02161		0.03466		
2530.6723	0.00266		0.00145		0.01403		0.02165		0.03471		
2530.7928	0.00267		0.00146		0.01405		0.0217		0.03475		
2530.9134	0.00267		0.00146		0.01407		0.02173		0.0348		
2531.0339	0.00268		0.00145		0.01408		0.02176		0.03484		
2531.1544	0.00269		0.00145		0.0141		0.02178		0.03489		
2531.2749	0.00269		0.00144		0.01411		0.0218		0.03493		
2531.3955	0.0027		0.00145		0.01413		0.02181		0.03498		
2531.516	0.00271		0.00145		0.01415		0.02182		0.03503		
2531.6365	0.00271		0.00147		0.01417		0.02183		0.03507		
2531.7571	0.00271		0.00148		0.01419		0.02184		0.03511		
2531.8776	0.00271		0.00149		0.0142		0.02184		0.03514		
2531.9981	0.0027		0.0015		0.0142		0.02185		0.03517		
2532.1187	0.00269		0.0015		0.01421		0.02186		0.03519		
2532.2392	0.00269		0.0015		0.01421		0.02186		0.03521		
2532.3597	0.00268		0.0015		0.01422		0.02188		0.03525		
2532.4803	0.00268		0.0015		0.01423		0.0219		0.03529		
2532.6008	0.00269		0.0015		0.01424		0.02192		0.03534		
2532.7213	0.00269		0.0015		0.01425		0.02195		0.03539		
2532.8419	0.00271		0.0015		0.01427		0.02198		0.03544		
2532.9624	0.00272		0.00151		0.01428		0.022		0.03549		
2533.0829	0.00274		0.00152		0.0143		0.02202		0.03553		
2533.2034	0.00276		0.00154		0.01431		0.02204		0.03557		
2533.324	0.00278		0.00155		0.01433		0.02205		0.0356		
2533.4445	0.00279		0.00157		0.01434		0.02207		0.03563		
2533.565	0.00279		0.00158		0.01436		0.02208		0.03566		
2533.6856	0.00278		0.00159		0.01437		0.02209		0.03569		
2533.8061	0.00277		0.00159		0.01437		0.0221		0.03572		
2533.9266	0.00275		0.00158		0.01437		0.02211		0.03576		
2534.0472	0.00273		0.00158		0.01437		0.02213		0.03579		
2534.1677	0.00271		0.00157		0.01438		0.02214		0.03582		
2534.2882	0.0027		0.00156		0.01438		0.02216		0.03586		
2534.4088	0.00269		0.00156		0.01439		0.02218		0.0359		
2534.5293	0.00269		0.00156		0.0144		0.0222		0.03595		
2534.6498	0.00269		0.00157		0.01441		0.02223		0.03601		
2534.7704	0.00269		0.00158		0.01442		0.02225		0.03606		
2534.8909	0.0027		0.00159		0.01443		0.02228		0.03612		
2535.0114	0.00271		0.0016		0.01444		0.02231		0.03617		
2535.1319	0.00272		0.00162		0.01446		0.02233		0.03621		
2535.2525	0.00274		0.00163		0.01449		0.02236		0.03625		
2535.373	0.00275		0.00165		0.01452		0.02239		0.03629		
2535.4935	0.00276		0.00166		0.01456		0.02241		0.03632		
2535.6141	0.00277		0.00168		0.0146		0.02244		0.03636		
2535.7346	0.00278		0.0017		0.01463		0.02246		0.03639		
2535.8551	0.00278		0.00171		0.01466		0.02248		0.03643		
2535.9757	0.00278		0.00171		0.01467		0.0225		0.03646		
2536.0962	0.00278		0.00171		0.01468		0.02252		0.03649		
2536.2167	0.00278		0.0017		0.01468		0.02253		0.03651		
2536.3373	0.00278		0.00169		0.01469		0.02255		0.03654		
2536.4578	0.00278		0.00169		0.01469		0.02257		0.03658		
2536.5783	0.00277		0.0017		0.01471		0.0226		0.03663		
2536.6988	0.00277		0.00171		0.01472		0.02263		0.03668		
2536.8194	0.00278		0.00173		0.01474		0.02266		0.03674		
2536.9399	0.00278		0.00176		0.01476		0.0227		0.0368		
2537.0604	0.00279		0.00178		0.01477		0.02273		0.03686		
2537.181	0.0028		0.0018		0.01478		0.02276		0.03691		
2537.3015	0.00281		0.00181		0.01479		0.02278		0.03696		
2537.422	0.00283		0.00181		0.0148		0.02281		0.037		
2537.5426	0.00284		0.00181		0.01481		0.02283		0.03704		
2537.6631	0.00285		0.00181		0.01483		0.02285		0.03709		
2537.7836	0.00285		0.00181		0.01485		0.02288		0.03713		
2537.9042	0.00285		0.00181		0.01486		0.0229		0.03717		
2538.0247	0.00284		0.00181		0.01488		0.02291		0.03722		
2538.1452	0.00283		0.00181		0.0149		0.02293		0.03726		
2538.2658	0.00283		0.00181		0.01491		0.02294		0.0373		
2538.3863	0.00283		0.00181		0.01492		0.02295		0.03735		
2538.5068	0.00283		0.00181		0.01492		0.02296		0.03738		
2538.6273	0.00283		0.00181		0.01493		0.02297		0.03742		
2538.7479	0.00284		0.00181		0.01494		0.02299		0.03745		
2538.8684	0.00284		0.00182		0.01494		0.023		0.03748		
2538.9889	0.00285		0.00183		0.01494		0.02302		0.03751		
2539.1095	0.00285		0.00184		0.01495		0.02304		0.03754		
2539.23	0.00286		0.00184		0.01495		0.02306		0.03757		
2539.3505	0.00286		0.00185		0.01496		0.02308		0.03761		
2539.4711	0.00287		0.00185		0.01498		0.02311		0.03765		
2539.5916	0.00288		0.00186		0.015		0.02314		0.03769		
2539.7121	0.00289		0.00187		0.01503		0.02316		0.03775		
2539.8327	0.0029		0.00188		0.01506		0.02319		0.0378		
2539.9532	0.0029		0.00189		0.01508		0.02322		0.03786		
2540.0737	0.0029		0.00189		0.01509		0.02324		0.03791		
2540.1943	0.00289		0.0019		0.0151		0.02326		0.03796		
2540.3148	0.00288		0.00191		0.01511		0.02328		0.03801		
2540.4353	0.00287		0.00191		0.01511		0.02329		0.03805		
2540.5558	0.00286		0.00191		0.01512		0.02331		0.03809		
2540.6764	0.00286		0.00192		0.01513		0.02333		0.03813		
2540.7969	0.00287		0.00193		0.01515		0.02336		0.03816		
2540.9174	0.00288		0.00194		0.01517		0.02338		0.0382		
2541.038	0.00289		0.00195		0.01519		0.02341		0.03823		
2541.1585	0.0029		0.00196		0.01521		0.02343		0.03825		
2541.279	0.00292		0.00197		0.01523		0.02344		0.03828		
2541.3996	0.00293		0.00197		0.01524		0.02346		0.0383		
2541.5201	0.00293		0.00197		0.01526		0.02347		0.03833		
2541.6406	0.00294		0.00197		0.01528		0.02349		0.03836		
2541.7612	0.00294		0.00198		0.0153		0.02351		0.0384		
2541.8817	0.00295		0.00199		0.01532		0.02354		0.03845		
2542.0022	0.00296		0.00201		0.01534		0.02357		0.0385		
2542.1228	0.00297		0.00203		0.01536		0.02361		0.03856		
2542.2433	0.00298		0.00205		0.01538		0.02364		0.03862		
2542.3638	0.00299		0.00206		0.0154		0.02367		0.03867		
2542.4843	0.00301		0.00206		0.01542		0.02371		0.03872		
2542.6049	0.00301		0.00206		0.01544		0.02373		0.03877		
2542.7254	0.00302		0.00206		0.01546		0.02376		0.03881		
2542.8459	0.00301		0.00206		0.01547		0.02378		0.03885		
2542.9665	0.003		0.00206		0.01548		0.0238		0.03889		
2543.087	0.00299		0.00206		0.01548		0.02381		0.03892		
2543.2075	0.00298		0.00207		0.01548		0.02382		0.03896		
2543.3281	0.00297		0.00207		0.01548		0.02382		0.039		
2543.4486	0.00296		0.00207		0.01548		0.02383		0.03903		
2543.5691	0.00296		0.00207		0.01548		0.02383		0.03907		
2543.6897	0.00297		0.00206		0.01548		0.02384		0.0391		
2543.8102	0.00297		0.00205		0.01549		0.02386		0.03914		
2543.9307	0.00298		0.00205		0.01551		0.02388		0.03919		
2544.0512	0.00299		0.00205		0.01553		0.02391		0.03923		
2544.1718	0.00299		0.00205		0.01555		0.02394		0.03928		
2544.2923	0.00299		0.00206		0.01558		0.02397		0.03933		
2544.4128	0.003		0.00207		0.0156		0.024		0.03938		
2544.5334	0.003		0.00208		0.01562		0.02403		0.03943		
2544.6539	0.00301		0.0021		0.01564		0.02406		0.03949		
2544.7744	0.00301		0.00211		0.01565		0.02409		0.03954		
2544.895	0.00301		0.00213		0.01567		0.02412		0.03959		
2545.0155	0.00302		0.00215		0.01568		0.02415		0.03964		
2545.136	0.00302		0.00217		0.01569		0.02418		0.03969		
2545.2566	0.00303		0.0022		0.01571		0.02421		0.03974		
2545.3771	0.00303		0.00223		0.01572		0.02424		0.03979		
2545.4976	0.00304		0.00225		0.01574		0.02428		0.03983		
2545.6182	0.00305		0.00227		0.01576		0.02431		0.03988		
2545.7387	0.00306		0.00227		0.01578		0.02434		0.03992		
2545.8592	0.00306		0.00226		0.01579		0.02437		0.03996		
2545.9797	0.00306		0.00225		0.01581		0.02439		0.03999		
2546.1003	0.00306		0.00224		0.01581		0.0244		0.04003		
2546.2208	0.00306		0.00222		0.01582		0.02441		0.04006		
2546.3413	0.00306		0.0022		0.01582		0.02441		0.0401		
2546.4619	0.00305		0.00219		0.01582		0.02442		0.04013		
2546.5824	0.00306		0.00219		0.01583		0.02442		0.04016		
2546.7029	0.00306		0.00219		0.01584		0.02444		0.04019		
2546.8235	0.00307		0.00219		0.01585		0.02446		0.04023		
2546.944	0.00307		0.00221		0.01587		0.02449		0.04028		
2547.0645	0.00308		0.00222		0.01589		0.02452		0.04033		
2547.1851	0.00309		0.00224		0.01591		0.02455		0.04038		
2547.3056	0.00309		0.00227		0.01593		0.02458		0.04044		
2547.4261	0.0031		0.00228		0.01595		0.02461		0.04049		
2547.5467	0.00311		0.0023		0.01597		0.02464		0.04055		
2547.6672	0.00312		0.00231		0.01599		0.02467		0.0406		
2547.7877	0.00313		0.00232		0.016		0.02469		0.04065		
2547.9082	0.00313		0.00232		0.01602		0.02471		0.04069		
2548.0288	0.00312		0.00232		0.01604		0.02473		0.04073		
2548.1493	0.00312		0.00232		0.01607		0.02474		0.04077		
2548.2698	0.0031		0.00233		0.01608		0.02475		0.04081		
2548.3904	0.00309		0.00233		0.0161		0.02477		0.04085		
2548.5109	0.00308		0.00233		0.01612		0.02478		0.04089		
2548.6314	0.00306		0.00233		0.01613		0.0248		0.04092		
2548.752	0.00306		0.00233		0.01614		0.02482		0.04096		
2548.8725	0.00305		0.00233		0.01615		0.02484		0.041		
2548.993	0.00305		0.00234		0.01617		0.02487		0.04104		
2549.1136	0.00306		0.00234		0.01618		0.02489		0.04108		
2549.2341	0.00306		0.00235		0.0162		0.02492		0.04113		
2549.3546	0.00307		0.00236		0.01622		0.02494		0.04118		
2549.4752	0.00309		0.00238		0.01623		0.02497		0.04123		
2549.5957	0.0031		0.00239		0.01625		0.025		0.04128		
2549.7162	0.00312		0.0024		0.01626		0.02502		0.04133		
2549.8367	0.00313		0.00241		0.01627		0.02504		0.04137		
2549.9573	0.00314		0.00242		0.01628		0.02506		0.04142		
2550.0778	0.00314		0.00243		0.01629		0.02508		0.04146		
2550.1983	0.00314		0.00244		0.01629		0.0251		0.04151		
2550.3189	0.00313		0.00245		0.0163		0.02512		0.04156		
2550.4394	0.00314		0.00246		0.01631		0.02514		0.04161		
2550.5599	0.00314		0.00247		0.01633		0.02516		0.04166		
2550.6805	0.00316		0.00249		0.01635		0.02518		0.04171		
2550.801	0.00317		0.00249		0.01637		0.0252		0.04176		
2550.9215	0.00319		0.0025		0.01639		0.02522		0.0418		
2551.0421	0.00321		0.0025		0.01642		0.02524		0.04184		
2551.1626	0.00323		0.0025		0.01644		0.02526		0.04188		
2551.2831	0.00323		0.0025		0.01646		0.02529		0.04191		
2551.4037	0.00323		0.0025		0.01648		0.02531		0.04194		
2551.5242	0.00322		0.0025		0.0165		0.02533		0.04198		
2551.6447	0.00321		0.0025		0.01652		0.02535		0.04202		
2551.7652	0.0032		0.00249		0.01653		0.02537		0.04207		
2551.8858	0.00319		0.00248		0.01654		0.02539		0.04211		
2552.0063	0.00318		0.00247		0.01655		0.02541		0.04216		
2552.1268	0.00317		0.00247		0.01655		0.02544		0.0422		
2552.2474	0.00316		0.00247		0.01656		0.02547		0.04225		
2552.3679	0.00316		0.00248		0.01656		0.0255		0.04229		
2552.4884	0.00316		0.0025		0.01656		0.02553		0.04234		
2552.609	0.00317		0.00252		0.01657		0.02556		0.04239		
2552.7295	0.00318		0.00254		0.01659		0.02559		0.04243		
2552.85	0.00319		0.00257		0.0166		0.02561		0.04248		
2552.9706	0.0032		0.00259		0.01662		0.02563		0.04253		
2553.0911	0.00321		0.0026		0.01665		0.02565		0.04258		
2553.2116	0.00322		0.00261		0.01667		0.02566		0.04263		
2553.3321	0.00323		0.00261		0.01669		0.02568		0.04268		
2553.4527	0.00324		0.00262		0.01672		0.02571		0.04273		
2553.5732	0.00324		0.00263		0.01674		0.02573		0.04278		
2553.6937	0.00324		0.00263		0.01676		0.02576		0.04283		
2553.8143	0.00325		0.00264		0.01678		0.02579		0.04289		
2553.9348	0.00326		0.00265		0.01681		0.02581		0.04294		
2554.0553	0.00326		0.00266		0.01683		0.02584		0.04299		
2554.1759	0.00327		0.00266		0.01685		0.02586		0.04304		
2554.2964	0.00328		0.00266		0.01687		0.02589		0.04308		
2554.4169	0.00329		0.00266		0.01688		0.02592		0.04312		
2554.5375	0.00329		0.00266		0.01689		0.02594		0.04316		
2554.658	0.00329		0.00266		0.0169		0.02597		0.0432		
2554.7785	0.00329		0.00266		0.01691		0.026		0.04325		
2554.8991	0.00329		0.00267		0.01691		0.02603		0.0433		
2555.0196	0.00329		0.00268		0.01692		0.02605		0.04335		
2555.1401	0.00329		0.00269		0.01693		0.02607		0.0434		
2555.2606	0.00329		0.0027		0.01694		0.0261		0.04345		
2555.3812	0.0033		0.00271		0.01695		0.02612		0.0435		
2555.5017	0.0033		0.00272		0.01697		0.02614		0.04354		
2555.6222	0.0033		0.00274		0.01699		0.02617		0.04359		
2555.7428	0.0033		0.00275		0.01701		0.0262		0.04363		
2555.8633	0.00329		0.00276		0.01703		0.02622		0.04367		
2555.9838	0.00329		0.00277		0.01705		0.02624		0.04371		
2556.1044	0.00328		0.00278		0.01706		0.02626		0.04375		
2556.2249	0.00327		0.00278		0.01707		0.02627		0.04379		
2556.3454	0.00327		0.00278		0.01708		0.02628		0.04383		
2556.466	0.00327		0.00277		0.01708		0.02628		0.04387		
2556.5865	0.00327		0.00277		0.01708		0.02629		0.04392		
2556.707	0.00326		0.00277		0.01709		0.02631		0.04398		
2556.8276	0.00326		0.00277		0.0171		0.02632		0.04403		
2556.9481	0.00326		0.00277		0.01711		0.02635		0.04408		
2557.0686	0.00326		0.00278		0.01713		0.02638		0.04413		
2557.1891	0.00326		0.00279		0.01715		0.02641		0.04417		
2557.3097	0.00326		0.00281		0.01717		0.02645		0.04422		
2557.4302	0.00326		0.00282		0.01719		0.02649		0.04426		
2557.5507	0.00326		0.00284		0.01721		0.02652		0.04431		
2557.6713	0.00327		0.00285		0.01722		0.02656		0.04436		
2557.7918	0.00328		0.00286		0.01723		0.02659		0.04441		
2557.9123	0.00329		0.00287		0.01725		0.02662		0.04446		
2558.0329	0.0033		0.00287		0.01726		0.02665		0.04451		
2558.1534	0.0033		0.00288		0.01728		0.02668		0.04457		
2558.2739	0.00332		0.00289		0.0173		0.0267		0.04462		
2558.3945	0.00333		0.00289		0.01732		0.02673		0.04467		
2558.515	0.00334		0.0029		0.01734		0.02676		0.04473		
2558.6355	0.00336		0.0029		0.01737		0.02679		0.04478		
2558.7561	0.00337		0.0029		0.01739		0.02682		0.04484		
2558.8766	0.00338		0.0029		0.01742		0.02685		0.04489		
2558.9971	0.00339		0.0029		0.01744		0.02687		0.04495		
2559.1176	0.0034		0.00291		0.01746		0.0269		0.04501		
2559.2382	0.0034		0.00292		0.01747		0.02692		0.04507		
2559.3587	0.0034		0.00294		0.01749		0.02695		0.04512		
2559.4792	0.00341		0.00297		0.0175		0.02697		0.04518		
2559.5998	0.00341		0.00299		0.01752		0.02701		0.04525		
