Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:OCS (20:1)"
Temperature:	"40K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/140"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.5617		0.0046			500.08	99.900001526		
501.5	1.5641		0.004529			501.05	99.900001526		
503	1.5673		0.004458			501.53	99.900001526		
504.4	1.5702		0.009344			502.49	99.699996948		
505.9	1.5732		0.009254			503.46	99.900001526		
507.3	1.5773		0.01405			504.42	99.800003052		
508.8	1.5805		0.018819			505.39	100		
510.2	1.5857		0.023493			506.35	99.699996948		
511.7	1.5827		0.047948			507.31	99.699996948		
513.1	1.5737		0.048216			508.28	99.800003052		
514.5	1.5669		0.053308			509.24	99.5		
516	1.5597		0.053496			510.21	99.5		
517.4	1.5491		0.058802			511.17	99.099998474		
518.9	1.5398		0.044173			512.14	99.099998474		
520.3	1.5406		0.029215			513.1	99		
521.8	1.5429		0.029061			514.07	98.900001526		
523.2	1.5455		0.019155			515.03	98.800003052		
524.7	1.5498		0.018997			516	98.900001526		
526.1	1.5539		0.014034			516.96	98.699996948		
527.6	1.5592		0.013875			517.92	99		
529	1.5648		0.013711			518.89	99.099998474		
530.5	1.5658		0.023126			519.85	99.199996948		
531.9	1.5677		0.013566			520.82	99.300003052		
533.4	1.5738		0.018068			521.78	99.400001526		
534.8	1.5736		0.02739			522.75	99.599998474		
536.2	1.5724		0.022673			523.71	99.599998474		
537.7	1.5739		0.022564			524.68	99.599998474		
539.1	1.5778		0.017753			525.64	99.599998474		
540.6	1.5823		0.022186			526.6	99.599998474		
542	1.5863		0.022004			527.57	99.699996948		
543.5	1.588		0.031039			528.53	99.599998474		
544.9	1.5873		0.030977			529.5	99.599998474		
546.4	1.5889		0.030836			530.46	99.5		
547.8	1.5892		0.035284			531.43	99.699996948		
549.3	1.5908		0.030596			532.39	99.699996948		
550.7	1.5937		0.034915			533.36	99.599998474		
552.2	1.5958		0.034735			534.32	99.5		
553.6	1.5976		0.039051			535.29	99.400001526		
555.1	1.5993		0.038869			536.25	99.5		
556.5	1.6013		0.043136			537.21	99.5		
558	1.6007		0.047502			538.18	99.599998474		
559.4	1.6025		0.04285			539.14	99.599998474		
560.8	1.6042		0.051509			540.11	99.599998474		
562.3	1.603		0.051428			541.07	99.400001526		
563.7	1.6037		0.051255			542.04	99.5		
565.2	1.606		0.051005			543	99.400001526		
566.6	1.6079		0.055149			543.97	99.400001526		
568.1	1.607		0.05943			544.93	99.300003052		
569.5	1.6079		0.054861			545.89	99.300003052		
571	1.6102		0.058936			546.86	99.300003052		
572.4	1.6121		0.058677			547.82	99.199996948		
573.9	1.6142		0.062727			548.79	99.400001526		
575.3	1.6141		0.066886			549.75	99.300003052		
576.8	1.6139		0.066726			550.72	99.199996948		
578.2	1.6156		0.066447			551.68	99.099998474		
579.6	1.6168		0.070488			552.65	99.199996948		
581.1	1.6174		0.070264			553.61	99.099998474		
582.5	1.62		0.069919			554.57	99.099998474		
584	1.6229		0.073804			555.54	99		
585.4	1.6242		0.077763			556.5	99		
586.9	1.6241		0.081808			557.47	99		
588.3	1.6245		0.081569			558.43	99		
589.8	1.625		0.085539			559.4	99		
591.2	1.6253		0.085302			560.36	98.900001526		
592.7	1.6278		0.0849			561.33	98.900001526		
594.1	1.6312		0.088618			562.29	98.800003052		
595.6	1.6311		0.096754			563.26	98.900001526		
597	1.6297		0.09663			564.22	98.800003052		
598.5	1.631		0.09628			565.18	98.800003052		
599.9	1.6327		0.10006			566.15	98.699996948		
601.4	1.6327		0.10396			567.11	98.699996948		
602.8	1.6332		0.10366			568.08	98.599998474		
604.2	1.6341		0.10746			569.04	98.699996948		
605.7	1.6353		0.10709			570.01	98.599998474		
607.1	1.6374		0.11075			570.97	98.599998474		
608.6	1.6385		0.11449			571.94	98.5		
610	1.639		0.11827			572.9	98.5		
611.5	1.6388		0.12211			573.86	98.5		
612.9	1.6369		0.1261			574.83	98.5		
614.4	1.6372		0.12166			575.79	98.5		
615.8	1.6401		0.12516			576.76	98.400001526		
617.3	1.6416		0.12878			577.72	98.400001526		
618.7	1.6425		0.13244			578.69	98.300003052		
620.2	1.643		0.13614			579.65	98.300003052		
621.6	1.6429		0.13988			580.62	98.300003052		
623	1.6417		0.14373			581.58	98.300003052		
624.5	1.6411		0.14346			582.54	98.300003052		
626	1.6433		0.14288			583.51	98.099998474		
627.4	1.6444		0.15048			584.47	98.199996948		
628.8	1.645		0.15006			585.44	98.099998474		
630.3	1.6451		0.15774			586.4	98.099998474		
631.7	1.6443		0.15746			587.37	98		
633.2	1.6451		0.16102			588.33	98		
634.6	1.6447		0.16471			589.3	97.900001526		
636.1	1.6458		0.16419			590.26	97.900001526		
637.5	1.6462		0.17175			591.22	97.900001526		
639	1.6464		0.17134			592.19	97.800003052		
640.4	1.6463		0.17895			593.15	97.900001526		
641.9	1.6459		0.17859			594.12	97.800003052		
643.3	1.6447		0.18632			595.08	97.699996948		
644.8	1.6448		0.1819			596.05	97.699996948		
646.2	1.6466		0.1892			597.01	97.599998474		
647.6	1.646		0.19283			597.98	97.599998474		
649.1	1.6456		0.19643			598.94	97.599998474		
650.5	1.6451		0.20004			599.91	97.5		
652	1.6444		0.20367			600.87	97.5		
653.4	1.6435		0.20732			601.83	97.400001526		
654.9	1.6419		0.21108			602.8	97.400001526		
656.3	1.6419		0.21059			603.76	97.300003052		
657.8	1.6414		0.21814			604.73	97.300003052		
659.2	1.6407		0.21777			605.69	97.300003052		
660.7	1.6396		0.2254			606.66	97.199996948		
662.1	1.6379		0.22517			607.62	97.199996948		
663.6	1.6381		0.22861			608.59	97.099998474		
665	1.6353		0.23651			609.55	97.099998474		
666.5	1.6296		0.23693			610.51	97		
667.9	1.6349		0.21973			611.48	96.900001526		
669.4	1.6401		0.24206			612.44	96.900001526		
670.8	1.6378		0.24193			613.41	96.900001526		
672.2	1.6372		0.24941			614.37	96.900001526		
673.7	1.6351		0.25319			615.34	96.800003052		
675.1	1.6334		0.25689			616.3	96.699996948		
676.6	1.6319		0.26058			617.27	96.699996948		
678	1.6303		0.26426			618.23	96.5		
679.5	1.6288		0.26794			619.19	96.599998474		
680.9	1.6271		0.27163			620.16	96.5		
682.4	1.6254		0.27534			621.12	96.5		
683.8	1.6236		0.27908			622.09	96.400001526		
685.3	1.6215		0.28285			623.05	96.300003052		
686.7	1.6188		0.28674			624.02	96.400001526		
688.1	1.6179		0.28632			624.98	96.300003052		
689.6	1.6168		0.29387			625.95	96.300003052		
691	1.6133		0.29794			626.91	96.099998474		
692.5	1.6116		0.29765			627.87	96.099998474		
693.9	1.6094		0.30545			628.84	96.099998474		
695.4	1.6064		0.30542			629.8	96		
696.8	1.605		0.30906			630.77	95.900001526		
698.3	1.6031		0.31282			631.73	95.900001526		
699.7	1.6008		0.31663			632.7	95.800003052		
701.2	1.5983		0.32051			633.66	95.800003052		
702.6	1.5955		0.32447			634.63	95.699996948		
704.1	1.5916		0.32864			635.59	95.699996948		
705.5	1.5888		0.32859			636.55	95.699996948		
707	1.5871		0.33229			637.52	95.5		
708.4	1.5848		0.33614			638.48	95.5		
709.9	1.5817		0.34017			639.45	95.5		
711.3	1.5778		0.34439			640.41	95.300003052		
712.8	1.5748		0.34438			641.38	95.300003052		
714.2	1.5733		0.34806			642.34	95.199996948		
715.6	1.5683		0.3566			643.31	95.099998474		
717.1	1.5638		0.35289			644.27	95.099998474		
718.5	1.562		0.35664			645.24	95.099998474		
720	1.5584		0.36083			646.2	95		
721.4	1.5553		0.36083			647.16	95		
722.9	1.5532		0.36467			648.13	94.800003052		
724.3	1.55		0.36878			649.09	94.800003052		
725.8	1.5455		0.37322			650.06	94.800003052		
727.2	1.5414		0.37348			651.02	94.599998474		
728.7	1.5375		0.37777			651.99	94.599998474		
730.1	1.5338		0.37795			652.95	94.599998474		
731.6	1.53		0.38223			653.92	94.400001526		
733	1.5263		0.38242			654.88	94.400001526		
734.5	1.5225		0.38671			655.84	94.400001526		
735.9	1.5187		0.38692			656.81	94.300003052		
737.3	1.5149		0.39125			657.77	94.199996948		
738.8	1.5109		0.39152			658.74	94.199996948		
740.2	1.5067		0.39596			659.7	94.199996948		
741.7	1.5017		0.39648			660.67	94		
743.1	1.4984		0.39657			661.63	94		
744.6	1.4945		0.40096			662.6	94		
746	1.4897		0.40145			663.56	93.900001526		
747.5	1.4865		0.40153			664.53	93.800003052		
748.9	1.4827		0.40589			665.49	93.699996948		
750.4	1.4786		0.40622			666.45	93.699996948		
751.8	1.4741		0.41081			667.42	93.900001526		
753.3	1.4682		0.41161			668.38	93.900001526		
754.7	1.4633		0.41215			669.35	93.5		
756.1	1.4588		0.41259			670.31	93.400001526		
757.6	1.4547		0.41293			671.28	93.400001526		
759	1.4515		0.413			672.24	93.300003052		
760.5	1.4474		0.41755			673.21	93.199996948		
761.9	1.4418		0.4183			674.17	93.099998474		
763.4	1.4368		0.41889			675.13	93.099998474		
764.8	1.4321		0.41942			676.1	93		
766.3	1.4274		0.41993			677.06	92.900001526		
767.7	1.4228		0.42042			678.03	92.900001526		
769.2	1.4183		0.4209			678.99	92.900001526		
