Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"60K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/253"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
15.002941	1.6394984		0.106151		
14.981251	1.6379292		0.112444		
14.959624	1.6368907		0.107226		
14.938059	1.6390011		0.108973		
14.916557	1.638709		0.113787		
14.895116	1.638239		0.112468		
14.873737	1.6374704		0.116719		
14.852419	1.637202		0.113383		
14.831162	1.6378956		0.116761		
14.809966	1.6374659		0.116954		
14.78883	1.6382797		0.116707		
14.767755	1.6378717		0.120961		
14.74674	1.6375902		0.118346		
14.725784	1.637667		0.12168		
14.704888	1.6376256		0.119397		
14.684051	1.6392736		0.119928		
14.663273	1.6399773		0.122587		
14.642553	1.6408665		0.122067		
14.621893	1.6406509		0.126887		
14.60129	1.6404706		0.123986		
14.580745	1.6415618		0.126371		
14.560258	1.6420286		0.126696		
14.539829	1.6433395		0.127258		
14.519457	1.6433524		0.131373		
14.499142	1.6435234		0.129492		
14.478883	1.6438934		0.13315		
14.458682	1.6439644		0.131765		
14.438536	1.6452012		0.133008		
14.418447	1.6458039		0.134795		
14.398413	1.6470592		0.134518		
14.378435	1.6472576		0.139431		
14.358512	1.6470585		0.137925		
14.338645	1.6474967		0.140605		
14.318832	1.64766		0.140162		
14.299074	1.649148		0.140388		
14.27937	1.6497407		0.14402		
14.259721	1.6502727		0.143281		
14.240126	1.6504827		0.147183		
14.220584	1.6505287		0.145734		
14.201096	1.6518223		0.147114		
14.181662	1.6526342		0.148731		
14.16228	1.654025		0.149066		
14.142951	1.6542694		0.153922		
14.123676	1.6540437		0.152983		
14.104452	1.654436		0.155424		
14.085281	1.6547564		0.155159		
14.066162	1.6561151		0.155929		
14.047094	1.6566916		0.158996		
14.028079	1.6573948		0.158593		
14.009114	1.6577508		0.162336		
13.990201	1.6579561		0.161272		
13.971339	1.6591871		0.162881		
13.952528	1.6600255		0.164277		
13.933767	1.6613901		0.164883		
13.915057	1.6618632		0.16886		
13.896397	1.6622683		0.168016		
13.877787	1.6631595		0.170758		
13.859226	1.6638828		0.170839		
13.840716	1.6654189		0.172214		
13.822254	1.6662024		0.175161		
13.803842	1.6671264		0.175286		
13.785479	1.6677741		0.178742		
13.767164	1.6686107		0.177851		
13.748899	1.6702804		0.180274		
13.730681	1.6715052		0.181841		
13.712512	1.6731082		0.183494		
13.694391	1.6736634		0.187589		
13.676317	1.6743588		0.187069		
13.658292	1.675551		0.190183		
13.640313	1.6768259		0.190295		
13.622382	1.6788452		0.192765		
13.604498	1.6800303		0.195991		
13.586661	1.6812512		0.19737		
13.568871	1.681972		0.20124		
13.551127	1.6832724		0.200512		
13.53343	1.6855033		0.203929		
13.515778	1.6873741		0.206058		
