Reference:	"Gerakines et al. (2023)"
DOI:	"doi:https://doi.org/10.1093/mnras/stad1164"
Sample Type:	"Ice"
Composition:	"CO (1)"
Temperature:	"25K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/63"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
1500.01	1.29676		1.29676		
1500.1305	1.29676		1.29676		
1500.2511	1.29678		1.29678		
1500.3716	1.29682		1.29682		
1500.4921	1.29682		1.29682		
1500.6127	1.29683		1.29683		
1500.7332	1.29683		1.29683		
1500.8537	1.29685		1.29685		
1500.9742	1.29687		1.29687		
1501.0948	1.29693		1.29693		
1501.2153	1.29698		1.29698		
1501.3358	1.29703		1.29703		
1501.4564	1.29706		1.29706		
1501.5769	1.29708		1.29708		
1501.6974	1.29709		1.29709		
1501.818	1.2971		1.2971		
1501.9385	1.29711		1.29711		
1502.059	1.29713		1.29713		
1502.1796	1.29714		1.29714		
1502.3001	1.29713		1.29713		
1502.4206	1.29709		1.29709		
1502.5412	1.29702		1.29702		
1502.6617	1.29695		1.29695		
1502.7822	1.29689		1.29689		
1502.9027	1.29686		1.29686		
1503.0233	1.29688		1.29688		
1503.1438	1.29693		1.29693		
1503.2643	1.297		1.297		
1503.3849	1.29705		1.29705		
1503.5054	1.29707		1.29707		
1503.6259	1.29703		1.29703		
1503.7465	1.29696		1.29696		
1503.867	1.29686		1.29686		
1503.9875	1.29677		1.29677		
1504.1081	1.29671		1.29671		
1504.2286	1.29669		1.29669		
1504.3491	1.2967		1.2967		
1504.4697	1.29673		1.29673		
1504.5902	1.29675		1.29675		
1504.7107	1.29675		1.29675		
1504.8312	1.29674		1.29674		
1504.9518	1.29672		1.29672		
1505.0723	1.2967		1.2967		
1505.1928	1.29668		1.29668		
1505.3134	1.29668		1.29668		
1505.4339	1.29668		1.29668		
1505.5544	1.29669		1.29669		
1505.675	1.2967		1.2967		
1505.7955	1.29671		1.29671		
1505.916	1.29674		1.29674		
1506.0366	1.29679		1.29679		
1506.1571	1.29686		1.29686		
