Reference:	"Hudson et al. (2022)"
DOI:	"doi:DOI: 10.1089/ast.2021.0138"
Sample Type:	"Ice"
Composition:	"CH3CH2NH2 (1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/175"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
619.91	1.54861		-0.00133		
620.03	1.54837		-0.00134		
620.15	1.54815		-0.00144		
620.27	1.54799		-0.00161		
620.39	1.54789		-0.00181		
620.51	1.54787		-0.00203		
620.63	1.54791		-0.00221		
620.75	1.54799		-0.00237		
620.87	1.54811		-0.00249		
620.99	1.54823		-0.00256		
621.11	1.54835		-0.00259		
621.23	1.54845		-0.00258		
621.35	1.54851		-0.00255		
621.47	1.54854		-0.00253		
621.59	1.54853		-0.00252		
621.71	1.54851		-0.00254		
621.83	1.54849		-0.0026		
621.95	1.5485		-0.00268		
622.07	1.54854		-0.00278		
622.19	1.54861		-0.00287		
622.31	1.5487		-0.00295		
622.43	1.54881		-0.00301		
622.55	1.54892		-0.00305		
622.67	1.54904		-0.00309		
622.79	1.54917		-0.00311		
622.91	1.54931		-0.00311		
623.03	1.54946		-0.00309		
623.15	1.54963		-0.00302		
623.27	1.54976		-0.00291		
623.39	1.54986		-0.00276		
623.51	1.54988		-0.00259		
623.63	1.54985		-0.00246		
623.75	1.54978		-0.00237		
623.87	1.54971		-0.00235		
623.99	1.54968		-0.00238		
624.11	1.54971		-0.00241		
624.23	1.54978		-0.0024		
624.35	1.54987		-0.00233		
624.47	1.54991		-0.0022		
624.59	1.54987		-0.00204		
624.71	1.54973		-0.00191		
624.83	1.54953		-0.00187		
624.95	1.54932		-0.00196		
625.07	1.54918		-0.00216		
625.19	1.54915		-0.0024		
625.31	1.54925		-0.00266		
625.43	1.54947		-0.00285		
625.55	1.54975		-0.00291		
625.67	1.55002		-0.00285		
625.79	1.55022		-0.00269		
625.91	1.55034		-0.00249		
626.03	1.55036		-0.00229		
626.15	1.55033		-0.00213		
626.27	1.55026		-0.00201		
626.39	1.55019		-0.00194		
626.51	1.55013		-0.00188		
626.63	1.55006		-0.00182		
626.75	1.54999		-0.00179		
626.87	1.5499		-0.00177		
626.99	1.5498		-0.00178		
627.11	1.54972		-0.00182		
627.23	1.54966		-0.00189		
627.35	1.54963		-0.00197		
627.47	1.54963		-0.00203		
627.59	1.54963		-0.00208		
627.71	1.54964		-0.00213		
627.83	1.54964		-0.00217		
627.95	1.54965		-0.00223		
628.07	1.54966		-0.00229		
628.19	1.5497		-0.00235		
628.31	1.54976		-0.00239		
628.43	1.54981		-0.0024		
628.55	1.54985		-0.00239		
628.67	1.54984		-0.00238		
628.79	1.54979		-0.0024		
628.91	1.54974		-0.00249		
629.03	1.54972		-0.00265		
629.15	1.54979		-0.00284		
629.27	1.54995		-0.00303		
629.39	1.55021		-0.00315		
629.51	1.55051		-0.00317		
629.63	1.55079		-0.00306		
629.75	1.551		-0.00288		
629.87	1.55112		-0.00265		
629.99	1.55114		-0.00243		
630.11	1.5511		-0.00227		
630.23	1.55104		-0.00218		
630.35	1.55101		-0.00215		
630.47	1.55103		-0.00213		
630.59	1.55109		-0.00209		
630.71	1.55116		-0.002		
630.83	1.55121		-0.00186		
630.95	1.55122		-0.0017		
631.07	1.55116		-0.00154		
631.19	1.55107		-0.0014		
631.31	1.55096		-0.00131		
631.43	1.55084		-0.00124		
631.55	1.55073		-0.00119		
631.67	1.55062		-0.00115		
631.79	1.55051		-0.00112		
631.91	1.55037		-0.0011		
632.03	1.55022		-0.0011		
632.15	1.55005		-0.00114		
632.27	1.54989		-0.00122		
632.39	1.54975		-0.00135		
632.51	1.54964		-0.00151		
632.63	1.54957		-0.0017		
632.75	1.54955		-0.0019		
632.87	1.54957		-0.0021		
632.99	1.54964		-0.00228		
633.11	1.54974		-0.00244		
633.23	1.54987		-0.00257		
633.35	1.55002		-0.00266		
633.47	1.55017		-0.00272		
633.59	1.55031		-0.00276		
633.71	1.55046		-0.00276		
633.83	1.55059		-0.00275		
633.95	1.55071		-0.00273		
634.07	1.55083		-0.00269		
634.19	1.55095		-0.00263		
634.31	1.55105		-0.00254		
634.43	1.55113		-0.00243		
634.55	1.55116		-0.0023		
634.67	1.55115		-0.00218		
634.79	1.5511		-0.00209		
634.91	1.55103		-0.00204		
635.03	1.55096		-0.00204		
635.15	1.55091		-0.00207		
635.27	1.5509		-0.00212		
635.39	1.55093		-0.00216		
635.51	1.55097		-0.00218		
635.63	1.55102		-0.00218		
635.75	1.55106		-0.00215		
635.87	1.55108		-0.00212		
635.99	1.55109		-0.00209		
636.11	1.55109		-0.00206		
636.23	1.55109		-0.00204		
636.35	1.55109		-0.00202		
636.47	1.55108		-0.00201		
636.59	1.55106		-0.00199		
636.71	1.55103		-0.00199		
636.83	1.551		-0.00202		
636.95	1.55098		-0.00207		
637.07	1.55099		-0.00213		
637.19	1.55105		-0.0022		
637.31	1.55114		-0.00224		
637.43	1.55125		-0.00223		
637.55	1.55136		-0.00216		
637.67	1.55142		-0.00205		
637.79	1.55142		-0.0019		
637.91	1.55134		-0.00178		
638.03	1.5512		-0.00171		
638.15	1.55104		-0.00171		
638.27	1.5509		-0.0018		
638.39	1.55081		-0.00195		
638.51	1.55081		-0.00213		
638.63	1.55088		-0.00229		
638.75	1.55101		-0.00239		
638.87	1.55115		-0.00244		
638.99	1.55129		-0.00242		
639.11	1.55138		-0.00235		
639.23	1.55142		-0.00228		
639.35	1.55142		-0.00223		
639.47	1.55139		-0.00221		
639.59	1.55138		-0.00223		
639.71	1.55139		-0.00228		
639.83	1.55143		-0.00233		
639.95	1.55151		-0.00236		
640.07	1.5516		-0.00236		
640.19	1.5517		-0.00233		
640.31	1.55178		-0.00227		
640.43	1.55184		-0.00218		
640.55	1.55187		-0.00209		
640.67	1.55188		-0.00198		
640.79	1.55185		-0.00188		
640.91	1.55179		-0.00178		
641.03	1.55168		-0.00171		
641.15	1.55155		-0.00167		
641.27	1.5514		-0.0017		
641.39	1.55127		-0.00179		
641.51	1.55117		-0.00194		
641.63	1.55115		-0.00212		
641.75	1.5512		-0.0023		
641.87	1.55131		-0.00244		
641.99	1.55146		-0.00252		
642.11	1.55161		-0.00254		
642.23	1.55173		-0.00251		
642.35	1.55181		-0.00247		
642.47	1.55185		-0.00244		
642.59	1.55189		-0.00243		
642.71	1.55194		-0.00243		
642.83	1.552		-0.00243		
642.95	1.55209		-0.00241		
643.07	1.55217		-0.00237		
643.19	1.55223		-0.00229		
643.31	1.55225		-0.00221		
643.43	1.55224		-0.00214		
643.55	1.55222		-0.0021		
643.67	1.55219		-0.00209		
643.79	1.55219		-0.0021		
643.91	1.55221		-0.00211		
644.03	1.55225		-0.00211		
644.15	1.55229		-0.00208		
644.27	1.55231		-0.00203		
644.39	1.55231		-0.00199		
644.51	1.55229		-0.00196		
644.63	1.55227		-0.00196		
644.75	1.55228		-0.00198		
644.87	1.5523		-0.00199		
644.99	1.55235		-0.00199		
645.11	1.5524		-0.00196		
645.23	1.55244		-0.00189		
645.35	1.55245		-0.00181		
645.47	1.55242		-0.00173		
645.59	1.55235		-0.00167		
645.71	1.55227		-0.00164		
645.83	1.55217		-0.00164		
645.95	1.55208		-0.00168		
646.07	1.552		-0.00176		
646.19	1.55195		-0.00187		
646.31	1.55193		-0.00201		
646.43	1.55198		-0.00215		
646.55	1.55208		-0.00228		
646.67	1.55223		-0.00238		
646.79	1.55241		-0.00241		
646.91	1.5526		-0.00237		
647.03	1.55275		-0.00226		
647.15	1.55285		-0.00212		
647.27	1.55287		-0.00196		
647.39	1.55285		-0.00183		
647.51	1.55278		-0.00174		
647.63	1.55272		-0.0017		
647.75	1.55268		-0.00167		
647.87	1.55265		-0.00166		
647.99	1.55263		-0.00163		
648.11	1.55261		-0.00159		
648.23	1.55255		-0.00154		
648.35	1.55246		-0.00152		
648.47	1.55236		-0.00154		
648.59	1.55227		-0.00161		
648.71	1.55221		-0.00171		
648.83	1.55221		-0.00182		
648.95	1.55224		-0.00193		
649.07	1.5523		-0.002		
649.19	1.55237		-0.00204		
649.31	1.55242		-0.00206		
649.43	1.55246		-0.00207		
649.55	1.55249		-0.0021		
649.67	1.55252		-0.00213		
649.79	1.55257		-0.00217		
649.91	1.55264		-0.00221		
650.03	1.55272		-0.00223		
650.15	1.5528		-0.00224		
650.27	1.55287		-0.00223		
650.39	1.55294		-0.00221		
650.51	1.553		-0.0022		
650.63	1.55306		-0.00219		
