Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:CH3OH:CO:NH3 (100:50:1:1)"
Temperature:	"120K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/120"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.4354		-0.0288			500.08	101.099998474		
501.1	1.4418		-0.031296			501.05	101.199996948		
502	1.4487		-0.025835			501.53	101.199996948		
503	1.4525		-0.030995			502.49	101.099998474		
503.9	1.4565		-0.028259			503.46	101.199996948		
504.9	1.4576		-0.028189			504.42	101		
505.9	1.4605		-0.033292			505.39	101.199996948		
506.8	1.4634		-0.030598			506.35	101.199996948		
507.8	1.4667		-0.035644			507.31	101.199996948		
508.8	1.4709		-0.03295			508.28	101.400001526		
509.7	1.4738		-0.032853			509.24	101.300003052		
510.7	1.476		-0.030218			510.21	101.199996948		
511.7	1.4774		-0.030146			511.17	101.099998474		
512.6	1.4792		-0.030071			512.14	101.199996948		
513.6	1.4812		-0.029994			513.1	101.300003052		
514.5	1.4835		-0.029917			514.07	101.099998474		
515.5	1.4866		-0.029836			515.03	101.099998474		
516.5	1.4881		0			516	101		
517.4	1.4878		0			516.96	101.099998474		
518.4	1.4898		-0.027156			517.92	101		
519.4	1.4906		0			518.89	101		
520.3	1.4915		-0.027046			519.85	100.900001526		
521.3	1.4957		-0.026978			520.82	101.099998474		
522.3	1.4982		0			521.78	101		
523.2	1.4983		0			522.75	100.699996948		
524.2	1.4985		0			523.71	100.800003052		
525.2	1.4979		0			524.68	100.800003052		
526.1	1.5001		0			525.64	100.800003052		
527.1	1.5044		0			526.6	100.800003052		
528	1.5046		0			527.57	100.699996948		
529	1.505		0			528.53	100.599998474		
530	1.5068		0			529.5	100.599998474		
531	1.5071		0			530.46	100.599998474		
531.9	1.5073		0			531.43	100.5		
532.9	1.5084		0			532.39	100.5		
533.8	1.509		0			533.36	100.400001526		
534.8	1.5103		0			534.32	100.400001526		
535.8	1.513		0			535.29	100.5		
536.7	1.5133		0			536.25	100.300003052		
537.7	1.5126		0			537.21	100.300003052		
538.7	1.5132		0			538.18	100.300003052		
539.6	1.5135		0			539.14	100.099998474		
540.6	1.5133		0			540.11	100.099998474		
541.5	1.5139		0			541.07	100.099998474		
542.5	1.5151		0			542.04	100		
543.5	1.5158		6.5E-5			543	100.099998474		
544.5	1.516		6.0E-5			543.97	100.099998474		
545.4	1.5171		3.9E-5			544.93	99.900001526		
546.4	1.5179		0.002387			545.89	100		
547.3	1.5182		0.002377			546.86	99.800003052		
548.3	1.5195		0.002345			547.82	99.800003052		
549.3	1.5208		0.004663			548.79	99.900001526		
550.2	1.5208		0.007004			549.75	99.900001526		
551.2	1.5209		0.006989			550.72	99.800003052		
552.2	1.5206		0.009327			551.68	99.699996948		
553.1	1.5211		0.006959			552.65	99.599998474		
554.1	1.5224		0.009247			553.61	99.699996948		
555.1	1.5235		0.009202			554.57	99.599998474		
556	1.5233		0.013852			555.54	99.5		
557	1.5227		0.011517			556.5	99.599998474		
558	1.5243		0.011452			557.47	99.5		
558.9	1.5255		0.013714			558.43	99.400001526		
559.9	1.5255		0.016006			559.4	99.300003052		
560.8	1.5254		0.01598			560.36	99.300003052		
561.8	1.5266		0.015915			561.33	99.300003052		
562.8	1.5264		0.020508			562.29	99.300003052		
563.7	1.5261		0.018178			563.26	99.099998474		
564.7	1.5268		0.020426			564.22	99.199996948		
565.7	1.5272		0.020377			565.18	99.199996948		
566.6	1.5273		0.022633			566.15	99		
567.6	1.5271		0.022601			567.11	98.900001526		
568.6	1.5279		0.022534			568.08	99		
569.5	1.5284		0.024766			569.04	98.900001526		
570.5	1.5287		0.024711			570.01	98.900001526		
571.5	1.5289		0.026942			570.97	98.800003052		
