Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:OCS (20:1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/136"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
500.1	1.554		0.0047			500.08	99.900001526		
501.5	1.5551		0.004669			501.05	99.900001526		
503	1.5555		0.004646			501.53	99.900001526		
504.4	1.5591		0			502.49	99.699996948		
505.9	1.5669		0			503.46	100		
507.3	1.5728		0.009231			504.42	100		
508.8	1.5767		0.014022			505.39	99.900001526		
510.2	1.581		0.023631			506.35	100		
511.7	1.5795		0.043178			507.31	99.800003052		
513.1	1.5691		0.058302			508.28	99.699996948		
514.5	1.5548		0.063839			509.24	99.599998474		
516	1.5395		0.064463			510.21	99.5		
517.4	1.522		0.060129			511.17	99.199996948		
518.9	1.5135		0.030084			512.14	99.099998474		
520.3	1.5214		0.0099			513.1	98.800003052		
521.8	1.528		0.014687			514.07	98.800003052		
523.2	1.5318		0.004787			515.03	98.5		
524.7	1.5377		0.00469			516	98.699996948		
526.1	1.5415		0.004624			516.96	98.699996948		
527.6	1.5438		0.004576			517.92	98.900001526		
529	1.5479		0			518.89	99.400001526		
530.5	1.5512		0.004435			519.85	99.699996948		
531.9	1.5543		0			520.82	99.599998474		
533.4	1.5577		0.004304			521.78	99.699996948		
534.8	1.5585		0.004279			522.75	99.800003052		
536.2	1.5622		0			523.71	99.900001526		
537.7	1.5664		0.004118			524.68	99.900001526		
539.1	1.5693		0.004054			525.64	100		
540.6	1.5718		0.008609			526.6	99.900001526		
542	1.571		0.013213			527.57	99.900001526		
543.5	1.5715		0.008566			528.53	99.900001526		
544.9	1.572		0.013113			529.5	99.900001526		
546.4	1.5751		0.003881			530.46	99.900001526		
547.8	1.5786		0.012879			531.43	100		
549.3	1.5809		0.008262			532.39	99.900001526		
550.7	1.5824		0.017223			533.36	99.900001526		
552.2	1.5828		0.012664			534.32	99.900001526		
553.6	1.5842		0.017079			535.29	99.900001526		
555.1	1.5864		0.0125			536.25	100		
556.5	1.5901		0.016819			537.21	99.900001526		
558	1.5902		0.021208			538.18	99.800003052		
559.4	1.5924		0.016657			539.14	99.900001526		
560.8	1.5937		0.025397			540.11	99.800003052		
562.3	1.5941		0.020911			541.07	99.800003052		
563.7	1.596		0.025177			542.04	99.699996948		
565.2	1.5966		0.025087			543	99.800003052		
566.6	1.5988		0.024943			543.97	99.699996948		
568.1	1.6001		0.029181			544.93	99.699996948		
569.5	1.6003		0.029094			545.89	99.800003052		
571	1.6016		0.028964			546.86	99.800003052		
572.4	1.6041		0.028792			547.82	99.699996948		
573.9	1.6057		0.032952			548.79	99.800003052		
575.3	1.6063		0.032838			549.75	99.800003052		
576.8	1.6082		0.032674			550.72	99.599998474		
578.2	1.612		0.032435			551.68	99.699996948		
579.6	1.6134		0.040779			552.65	99.699996948		
581.1	1.6124		0.040714			553.61	99.599998474		
582.5	1.6132		0.040573			554.57	99.599998474		
584	1.6153		0.040367			555.54	99.699996948		
585.4	1.6167		0.044402			556.5	99.599998474		
586.9	1.6173		0.044258			557.47	99.5		
588.3	1.6196		0.044029			558.43	99.400001526		
589.8	1.6213		0.048			559.4	99.599998474		
591.2	1.6227		0.0478			560.36	99.400001526		
592.7	1.624		0.051758			561.33	99.400001526		
594.1	1.6251		0.051568			562.29	99.5		
595.6	1.6256		0.055538			563.26	99.400001526		
597	1.6279		0.051149			564.22	99.400001526		
598.5	1.6302		0.059101			565.18	99.400001526		
599.9	1.6299		0.058965			566.15	99.300003052		
601.4	1.6318		0.058703			567.11	99.400001526		
602.8	1.6334		0.062536			568.08	99.300003052		
604.2	1.6349		0.062285			569.04	99.400001526		
605.7	1.6364		0.066092			570.01	99.300003052		
607.1	1.638		0.065821			570.97	99.300003052		
608.6	1.6401		0.069555			571.94	99.199996948		
610	1.6404		0.073392			572.9	99.199996948		
611.5	1.641		0.073166			573.86	99.199996948		
612.9	1.6413		0.076975			574.83	99.199996948		
614.4	1.6436		0.072618			575.79	99.199996948		
615.8	1.6461		0.080243			576.76	99.199996948		
617.3	1.6468		0.079997			577.72	99.199996948		
618.7	1.648		0.083686			578.69	99.099998474		
620.2	1.6494		0.08337			579.65	99		
621.6	1.6516		0.086956			580.62	99.099998474		
623	1.6521		0.090651			581.58	99		
624.5	1.6534		0.090331			582.54	99		
626	1.6553		0.093886			583.51	98.900001526		
627.4	1.6557		0.097548			584.47	99		
628.8	1.6569		0.097213			585.44	98.900001526		
630.3	1.6588		0.10072			586.4	98.900001526		
631.7	1.6593		0.10434			587.37	98.900001526		
633.2	1.6606		0.10398			588.33	98.900001526		
634.6	1.6628		0.10742			589.3	98.900001526		
