Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"OCS (1)"
Temperature:	"50K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/153"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
700.21	1.2801			700.21	0.0084562			600.39	99.9		
701.18	1.2782			701.18	0.0084367			601.35	100		
702.14	1.2753			702.14	0.0084176			601.83	99.9		
703.1	1.2722			703.1	0.0083942			602.8	100		
704.07	1.2723			704.07	0.00035143			603.76	99.9		
705.03	1.276			705.03	0.00038576			604.73	99.9		
706	1.2749			706	0.0083734			605.69	99.9		
706.96	1.2738			706.96	0.00036883			606.66	99.9		
707.93	1.2776			707.93	0.0004034			607.62	100		
708.89	1.2776			708.89	0.0083522			608.59	99.9		
709.85	1.2739			709.85	0.0083296			609.55	100		
710.82	1.2749			710.82	0.00037658			610.51	99.9		
711.78	1.2754			711.78	0.008316			611.48	100		
712.75	1.2761			712.75	0.00039375			612.44	99.9		
713.71	1.2776			713.71	0.0083011			613.41	100		
714.68	1.2757			714.68	0.0082841			614.37	99.9		
715.64	1.2747			715.64	0.0082712			615.34	100		
716.61	1.2739			716.61	0.0082577			616.3	99.9		
717.57	1.2731			717.57	0.008245			617.27	99.9		
718.54	1.2722			718.54	0.0082341			618.23	100		
719.5	1.2704			719.5	0.0082177			619.19	100		
720.46	1.2721			720.46	0.00035691			620.16	99.9		
721.43	1.2731			721.43	0.008207			621.12	99.9		
722.39	1.274			722.39	0.00037777			622.09	99.9		
723.36	1.2757			723.36	0.0081978			623.05	99.9		
724.32	1.2739			724.32	0.0081794			624.02	99.9		
725.29	1.2729			725.29	0.0081657			624.98	99.9		
726.25	1.2719			726.25	0.0081524			625.95	99.9		
727.22	1.2701			727.22	0.0081342			626.91	99.9		
728.18	1.2721			728.18	0.00036228			627.87	99.9		
729.15	1.274			729.15	0.0081314			628.84	99.9		
730.11	1.272			730.11	0.0081135			629.8	100		
731.07	1.2699			731.07	0.0080956			630.77	99.9		
732.04	1.2717			732.04	0.00035703			631.73	99.9		
733	1.2732			733	0.0080874			632.7	100		
733.97	1.2701			733.97	0.0080657			633.66	99.9		
734.93	1.2713			734.93	0.00035715			634.63	100		
735.9	1.2717			735.9	0.0080506			635.59	100		
736.86	1.2713			736.86	0.00035381			636.55	100		
737.83	1.2754			737.83	0.0004009			637.52	100		
738.79	1.2759			738.79	0.0080394			638.48	99.9		
739.75	1.2736			739.75	0.0080227			639.45	99.9		
740.72	1.2714			740.72	0.0080048			640.41	100		
741.68	1.2732			741.68	0.00037766			641.38	99.9		
742.65	1.2751			742.65	0.0079974			642.34	99.9		
743.61	1.2733			743.61	0.0079854			643.31	99.9		
744.58	1.2722			744.58	0.0079684			644.27	99.9		
745.54	1.2705			745.54	0.0079529			645.24	100		
746.51	1.2724			746.51	0.00037265			646.2	99.9		
747.47	1.2744			747.47	0.0079527			647.16	99.9		
748.43	1.2726			748.43	0.0079319			648.13	100		
749.4	1.2714			749.4	0.0079193			649.09	99.9		
750.36	1.2695			750.36	0.0079026			650.06	99.9		
751.33	1.271			751.33	0.0003618			651.02	99.9		
752.29	1.2715			752.29	0.0078926			651.99	99.9		
753.26	1.2712			753.26	0.0003643			652.95	99.9		
754.22	1.2752			754.22	0.00040603			653.92	99.9		
755.19	1.2756			755.19	0.0078789			654.88	99.9		
756.15	1.2726			756.15	0.0078609			655.84	99.9		
757.11	1.2741			757.11	0.00039411			656.81	99.9		
758.08	1.2759			758.08	0.0078573			657.77	99.8		
759.04	1.2742			759.04	0.0078397			658.74	99.9		
760.01	1.2731			760.01	0.0078257			659.7	99.9		
760.97	1.2716			760.97	0.0078101			660.67	99.9		
761.94	1.2736			761.94	0.00039268			661.63	100		
762.9	1.2758			762.9	0.0078124			662.6	99.9		
763.87	1.2744			763.87	0.0077959			663.56	100		
764.83	1.2739			764.83	0.0077829			664.53	100		
765.79	1.2735			765.79	0.0077721			665.49	99.9		
766.76	1.2733			766.76	0.0077651			666.45	100		
767.72	1.2731			767.72	0.0077536			667.42	100.1		
768.69	1.2729			768.69	0.0077441			668.38	100.1		
769.65	1.2727			769.65	0.0077355			669.35	100		
770.62	1.2726			770.62	0.0077273			670.31	99.9		
771.58	1.2724			771.58	0.0077157			671.28	99.9		
772.55	1.2723			772.55	0.0077074			672.24	100		
773.51	1.2721			773.51	0.0076993			673.21	100		
774.48	1.272			774.48	0.0076879			674.17	100		
775.44	1.2717			775.44	0.0076818			675.13	100		
776.4	1.2715			776.4	0.0076655			676.1	100		
777.37	1.2711			777.37	0.0076579			677.06	100		
778.33	1.2705			778.33	0.0076473			678.03	99.9		
779.3	1.269			779.3	0.0076324			678.99	100		
780.26	1.2708			780.26	0.00037324			679.96	100		
781.23	1.2718			781.23	0.0076271			680.92	100		
782.19	1.2727			782.19	0.00039315			681.89	100		
783.16	1.2743			783.16	0.0076221			682.85	100		
784.12	1.2723			784.12	0.0076098			683.81	100		
785.09	1.2702			785.09	0.0075908			684.78	100		
786.05	1.271			786.05	0.00037694			685.74	100		
787.01	1.2753			787.01	0.00042677			686.71	99.9		
787.98	1.2761			787.98	0.0075948			687.67	100		
788.94	1.2742			788.94	0.0075756			688.64	100		
789.91	1.2731			789.91	0.0075591			689.6	99.9		
790.87	1.2715			790.87	0.0075427			690.57	100		
791.84	1.2733			791.84	0.00040555			691.53	100		
792.8	1.2751			792.8	0.0075461			692.49	100		
793.77	1.2733			793.77	0.0075279			693.46	100		
794.73	1.2713			794.73	0.0075084			694.42	100		
795.69	1.2722			795.69	0.0003947			695.39	100		
796.66	1.2765			796.66	0.00044215			696.35	100		
797.62	1.2774			797.62	0.0075154			697.32	100		
798.59	1.2758			798.59	0.0075008			698.28	99.9		
799.55	1.2751			799.55	0.0074891			699.25	100		
800.52	1.2746			800.52	0.0074756			700.21	99.9		
801.48	1.2742			801.48	0.0074675			701.18	99.9		
802.45	1.2737			802.45	0.007459			702.14	99.9		
803.41	1.273			803.41	0.0074481			703.1	99.9		
804.37	1.2714			804.37	0.0074279			704.07	100		
805.34	1.2724			805.34	0.0004046			705.03	100		
806.3	1.2767			806.3	0.00045168			706	99.9		
807.27	1.2775			807.27	0.007436			706.96	100		
808.23	1.2754			808.23	0.0074185			707.93	100		
809.2	1.2734			809.2	0.0074009			708.89	99.9		
810.16	1.2743			810.16	0.00042653			709.85	99.9		
