Reference:	"Sciamma-O'Brien et al. (2023)"
DOI:	"doi:https://doi.org/10.3847/PSJ/acd83f"
Sample Type:	"Gas Tholin"
Composition:	"N2:CH4:C2H2 (94.5:5:0.5)"
Temperature:	"150K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/278"
n₁ Error Units:	Standard Deviation
k₁ Error Units:	Standard Deviation

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
1.47083	1.56184	0.01425		0.64434	0.000536	2.6E-5	
1.46933	1.56185	0.01425		0.64361	0.000549	2.6E-5	
1.46783	1.56186	0.01425		0.64289	0.000563	2.7E-5	
1.46633	1.56188	0.01425		0.64216	0.000576	2.8E-5	
1.46483	1.56189	0.01425		0.64144	0.00059	2.9E-5	
1.46333	1.5619	0.01425		0.64071	0.000604	3.0E-5	
1.46184	1.56191	0.01425		0.63999	0.000619	3.1E-5	
1.46034	1.56193	0.01425		0.63926	0.000633	3.2E-5	
1.45884	1.56194	0.01425		0.63853	0.000648	3.3E-5	
1.45734	1.56195	0.01425		0.63781	0.000663	3.4E-5	
1.45584	1.56196	0.01425		0.63708	0.000678	3.5E-5	
1.45434	1.56198	0.01425		0.63635	0.000693	3.6E-5	
1.45284	1.56199	0.01425		0.63563	0.000709	3.7E-5	
1.45133	1.562	0.01425		0.6349	0.000724	3.9E-5	
1.44983	1.56201	0.01425		0.63417	0.00074	4.0E-5	
1.44833	1.56203	0.01425		0.63345	0.000756	4.1E-5	
1.44683	1.56204	0.01425		0.63272	0.000772	4.2E-5	
1.44533	1.56205	0.01425		0.63199	0.000789	4.4E-5	
1.44382	1.56207	0.01425		0.63127	0.000805	4.5E-5	
1.44232	1.56208	0.01425		0.63054	0.000822	4.7E-5	
1.44082	1.56209	0.01425		0.62981	0.000839	4.8E-5	
1.43931	1.5621	0.01425		0.62909	0.000856	5.0E-5	
1.43781	1.56212	0.01425		0.62836	0.000874	5.1E-5	
1.43631	1.56213	0.01425		0.62763	0.000891	5.3E-5	
1.4348	1.56214	0.01425		0.6269	0.000909	5.5E-5	
1.4333	1.56216	0.01425		0.62618	0.000927	5.6E-5	
1.43179	1.56217	0.01425		0.62545	0.000946	5.8E-5	
1.43029	1.56218	0.01425		0.62472	0.000964	6.0E-5	
1.42878	1.5622	0.01425		0.62399	0.000983	6.2E-5	
1.42728	1.56221	0.01425		0.62326	0.001001	6.3E-5	
1.42577	1.56222	0.01424		0.62254	0.001021	6.5E-5	
1.42427	1.56224	0.01425		0.62181	0.00104	6.7E-5	
1.42276	1.56225	0.01425		0.62108	0.001059	6.9E-5	
1.42125	1.56226	0.01424		0.62035	0.001079	7.1E-5	
1.41974	1.56228	0.01425		0.61962	0.001099	7.3E-5	
1.41824	1.56229	0.01424		0.61889	0.001119	7.5E-5	
1.41673	1.5623	0.01424		0.61817	0.001139	7.7E-5	
1.41522	1.56232	0.01425		0.61744	0.00116	7.9E-5	
1.41371	1.56233	0.01424		0.61671	0.001181	8.1E-5	
1.41221	1.56235	0.01425		0.61598	0.001202	8.3E-5	
1.4107	1.56236	0.01424		0.61525	0.001223	8.6E-5	
1.40919	1.56237	0.01424		0.61452	0.001244	8.8E-5	
1.40768	1.56239	0.01425		0.61379	0.001266	9.0E-5	
