Reference:	"Gerakines and Hudson (2020)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/abad39"
Sample Type:	"Ice"
Composition:	"CO2 (1)"
Temperature:	"70K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/56"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
1012.1	1.363470081		0.015624629			1012.1	0.000231313		
1012.15	1.366307417		0.026556845			1012.15	0.000393854		
1012.2	1.364830274		0.037380713			1012.2	0.000553617		
1012.25	1.358155825		0.046707584			1012.25	0.000688173		
1012.3	1.346498178		0.050888257			1012.3	0.000743166		
1012.35	1.33392191		0.046336228			1012.35	0.00067028		
1012.4	1.327188853		0.033781045			1012.4	0.000486156		
1012.45	1.330675121		0.019364899			1012.45	0.000279387		
1012.5	1.342718662		0.010584232			1012.5	0.000154134		
1012.55	1.357092777		0.011061072			1012.55	0.000163021		
1012.6	1.367607629		0.019335064			1012.6	0.000287266		
1012.65	1.370780331		0.030672055			1012.65	0.000456624		
1012.7	1.367323526		0.039421071			1012.7	0.00058521		
1012.75	1.361731247		0.042375411			1012.75	0.000626389		
1012.8	1.35915913		0.041003091			1012.8	0.000604959		
1012.85	1.361336862		0.040172176			1012.85	0.000593722		
1012.9	1.365268993		0.04401155			1012.9	0.000652405		
1012.95	1.365811837		0.052361004			1012.95	0.000776423		
1013	1.359938708		0.061021027			1013	0.000900779		
1013.05	1.348860794		0.064625769			1013.05	0.000946067		
1013.1	1.337916033		0.060417227			1013.1	0.000877226		
1013.15	1.332840711		0.05090497			1013.15	0.00073633		
1013.2	1.335188684		0.042159787			1013.2	0.00061097		
1013.25	1.341248909		0.038464893			1013.25	0.000560051		
1013.3	1.346815334		0.039385171			1013.3	0.000575926		
1013.35	1.350477671		0.042851914			1013.35	0.000628389		
1013.4	1.352253395		0.048048211			1013.4	0.000705542		
1013.45	1.351081045		0.054713892			1013.45	0.000802696		
1013.5	1.345801129		0.060716411			1013.5	0.000887202		
1013.55	1.337899239		0.063341027			1013.55	0.000920055		
1013.6	1.330397747		0.062721846			1013.6	0.000905929		
1013.65	1.323727868		0.061225967			1013.65	0.000879886		
1013.7	1.315627026		0.059020368			1013.7	0.000842994		
1013.75	1.305538526		0.052774579			1013.75	0.000748001		
1013.8	1.297548811		0.039844881			1013.8	0.000561258		
1013.85	1.296968954		0.022746641			1013.85	0.00032015		
1013.9	1.305039083		0.007526284			1013.9	0.00010635		
1013.95	1.318141136		-0.00127319			1013.95	-1.8572E-5		
1014	1.33131599		-0.003269103			1014	-4.7532E-5		
1014.05	1.34144463		-0.001239655			1014.05	-1.819E-5		
1014.1	1.348874686		0.001351069			1014.1	1.9794E-5		
1014.15	1.356385834		0.003733773			1014.15	5.5151E-5		
1014.2	1.365213177		0.00859156			1014.2	0.000127755		
1014.25	1.372499569		0.018349854			1014.25	0.000274159		
1014.3	1.374062864		0.031217909			1014.3	0.000466673		
1014.35	1.369199382		0.042378804			1014.35	0.000630995		
1014.4	1.361266759		0.049089131			1014.4	0.000726474		
1014.45	1.352780027		0.052478299			1014.45	0.00077166		
1014.5	1.34320966		0.05314028			1014.5	0.000775773		
1014.55	1.333021332		0.048763454			1014.55	0.000706421		
1014.6	1.326782412		0.038166147			1014.6	0.000550289		
1014.65	1.329210057		0.025962368			1014.65	0.00037501		
1014.7	1.338632578		0.019575722			1014.7	0.00028483		
1014.75	1.347844377		0.021483201			1014.75	0.000314876		
1014.8	1.351600061		0.027369766			1014.8	0.000402333		
1014.85	1.350725097		0.031804896			1014.85	0.000467215		
1014.9	1.349090831		0.033452466			1014.9	0.000490816		
1014.95	1.348557015		0.034647366			1014.95	0.000508159		
1015	1.347305889		0.037274848			1015	0.000546187		
1015.05	1.342714396		0.039615768			1015.05	0.000578471		
1015.1	1.33537086		0.037634937			1015.1	0.000546489		
1015.15	1.329941538		0.029151436			1015.15	0.000421537		
1015.2	1.331744127		0.01708152			1015.2	0.000247294		
1015.25	1.341905774		0.007899297			1015.25	0.000115242		
1015.3	1.356106054		0.006701665			1015.3	9.8996E-5		
1015.35	1.368248628		0.013464726			1015.35	0.000200795		
1015.4	1.374903026		0.024731248			1015.4	0.000370456		
1015.45	1.37565302		0.03678134			1015.45	0.000551024		
1015.5	1.371778101		0.047307126			1015.5	0.000706475		
1015.55	1.364541355		0.055171853			1015.55	0.000819366		
1015.6	1.355174304		0.059570306			1015.6	0.000878455		
1015.65	1.345120943		0.059954843			1015.65	0.00087747		
1015.7	1.336161647		0.056530589			1015.7	0.000821803		
1015.75	1.329532381		0.050331519			1015.75	0.000728047		
1015.8	1.325767856		0.042560198			1015.8	0.000613892		
1015.85	1.324942476		0.034024333			1015.85	0.000490462		
1015.9	1.32765946		0.025497938			1015.9	0.000368305		
1015.95	1.334307603		0.018911674			1015.95	0.000274563		
1016	1.34350811		0.016861591			1016	0.00024659		
1016.05	1.351556357		0.020271617			1016.05	0.00029837		
1016.1	1.355229502		0.026633142			1016.1	0.000393113		
1016.15	1.354429644		0.032006258			1016.15	0.000472115		
1016.2	1.352071858		0.034137755			1016.2	0.000502655		
1016.25	1.3511378		0.034156185			1016.25	0.00050259		
1016.3	1.352036585		0.034699077			1016.3	0.000510953		
1016.35	1.352842794		0.037151104			1016.35	0.000547411		
1016.4	1.351569814		0.040401445			1016.4	0.000594733		
1016.45	1.348416953		0.042155741			1016.45	0.000619086		
1016.5	1.345514071		0.041758796			1016.5	0.000611929		
1016.55	1.344080213		0.040704469			1016.55	0.000595858		
1016.6	1.343308189		0.040436212			1016.6	0.000591611		
1016.65	1.341743475		0.040469831			1016.65	0.000591423		
1016.7	1.339848352		0.03942922			1016.7	0.00057541		
1016.75	1.338903033		0.037740192			1016.75	0.000550391		
1016.8	1.338556732		0.036649947			1016.8	0.000534376		
1016.85	1.337414948		0.035680109			1016.85	0.000519805		
1016.9	1.336244555		0.032989107			1016.9	0.00048019		
1016.95	1.337626647		0.029300421			1016.95	0.000426969		
1017	1.341620353		0.02790866			1017	0.000407966		
1017.05	1.34481293		0.030159506			1017.05	0.00044198		
1017.1	1.344867973		0.033415143			1017.1	0.000489729		
1017.15	1.343283957		0.035379939			1017.15	0.000517914		
1017.2	1.341320116		0.03721073			1017.2	0.000543917		
1017.25	1.336610586		0.039230297			1017.25	0.000571394		
1017.3	1.328117235		0.036941391			1017.3	0.000534581		
1017.35	1.321539777		0.026337424			1017.35	0.000379169		
1017.4	1.324742616		0.011708061			1017.4	0.000168847		
1017.45	1.337432616		0.00307378			1017.45	4.4672E-5		
1017.5	1.350796725		0.004733312			1017.5	6.9743E-5		
1017.55	1.35782805		0.011716324			1017.55	0.000173623		
1017.6	1.359359542		0.017208356			1017.6	0.000255264		
1017.65	1.360077864		0.019464757			1017.65	0.000288889		
1017.7	1.362541086		0.02073501			1017.7	0.000308342		
1017.75	1.366462094		0.023381332			1017.75	0.000348749		
1017.8	1.370253728		0.028688706			1017.8	0.000429109		
1017.85	1.371513665		0.036568948			1017.85	0.000547396		
1017.9	1.368185331		0.044548541			1017.9	0.000665063		
1017.95	1.361374392		0.048591529			1017.95	0.000721671		
1018	1.3559168		0.047418786			1018	0.000701388		
1018.05	1.355612705		0.045063233			1018.05	0.000666443		
1018.1	1.358655052		0.047254153			1018.1	0.000700478		
1018.15	1.358650004		0.055525384			1018.15	0.00082304		
1018.2	1.350191319		0.065070755			1018.2	0.000958342		
1018.25	1.333500045		0.067682521			1018.25	0.00098432		
1018.3	1.316078668		0.0569551			1018.3	0.00081744		
1018.35	1.309714923		0.034858492			1018.35	0.000497833		
1018.4	1.320892942		0.013432885			1018.4	0.000193356		
1018.45	1.343668556		0.005744035			1018.45	8.4165E-5		
1018.5	1.364644812		0.015007127			1018.5	0.000223789		
1018.55	1.374280195		0.034016607			1018.55	0.000510659		
1018.6	1.371574342		0.053676688			1018.6	0.000803804		
1018.65	1.359739903		0.068713935			1018.65	0.001019709		
1018.7	1.341800045		0.07653533			1018.7	0.001120513		
1018.75	1.321060965		0.074260937			1018.75	0.001070302		
1018.8	1.304238464		0.060412818			1018.8	0.000859633		
1018.85	1.298918788		0.039937375			1018.85	0.000565939		
1018.9	1.306109804		0.022988273			1018.9	0.000327468		
1018.95	1.318158176		0.016210997			1018.95	0.000233026		
1019	1.32642962		0.017083004			1019	0.000247194		
1019.05	1.32921892		0.018451607			1019.05	0.000267616		
1019.1	1.33113994		0.016766059			1019.1	0.000243532		
1019.15	1.336191522		0.014896019			1019.15	0.000217231		
1019.2	1.342477316		0.017285953			1019.2	0.000253379		
1019.25	1.345006225		0.023196931			1019.25	0.00034073		
1019.3	1.342872098		0.027752257			1019.3	0.000406984		
1019.35	1.339982816		0.028623936			1019.35	0.000418849		
1019.4	1.339176043		0.028647309			1019.4	0.00041895		
1019.45	1.33806392		0.030569812			1019.45	0.000446705		
1019.5	1.333645034		0.031979363			1019.5	0.000465736		
1019.55	1.328058903		0.02893243			1019.55	0.000419555		
1019.6	1.326183392		0.022516581			1019.6	0.000326017		
1019.65	1.328495228		0.017722479			1019.65	0.000257036		
1019.7	1.330695806		0.016447942			1019.7	0.000238962		
1019.75	1.329994449		0.015357297			1019.75	0.00022299		
1019.8	1.328632174		0.011237679			1019.8	0.000162942		
1019.85	1.3298052		0.004862353			1019.85	7.044E-5		
1019.9	1.334299563		-0.001356992			1019.9	-1.9991E-5		
1019.95	1.341415857		-0.00601345			1019.95	-8.8309E-5		
1020	1.350746368		-0.007969471			1020	-0.000117691		
1020.05	1.360597788		-0.00572879			1020.05	-8.5059E-5		
1020.1	1.368277376		0.000199			1020.1	3.286E-6		
1020.15	1.3726579		0.007529938			1020.15	0.000113413		
1020.2	1.374720468		0.014753742			1020.2	0.000222204		
1020.25	1.374957349		0.022162706			1020.25	0.000333624		
1020.3	1.37246788		0.029324244			1020.3	0.000440428		
1020.35	1.367293502		0.034247729			1020.35	0.000512272		
1020.4	1.361655745		0.035743202			1020.4	0.000532342		
1020.45	1.357375972		0.035063745			1020.45	0.000520542		
1020.5	1.354342978		0.03335961			1020.5	0.000494126		
1020.55	1.352771827		0.030612007			1020.55	0.000452917		
1020.6	1.353782777		0.028038056			1020.6	0.000415193		
1020.65	1.356067838		0.02819756			1020.65	0.000418315		
1020.7	1.356037875		0.030534168			1020.7	0.000452973		
1020.75	1.352908276		0.030877169			1020.75	0.000456976		
1020.8	1.351134546		0.026692688			1020.8	0.000394542		
1020.85	1.355170871		0.022095072			1020.85	0.000327654		
1020.9	1.362449052		0.023115511			1020.9	0.000344759		
1020.95	1.366456725		0.029924559			1020.95	0.000447633		
1021	1.364084209		0.037218543			1021	0.000555655		
1021.05	1.357829484		0.04021355			1021.05	0.000597505		
1021.1	1.351863874		0.038050167			1021.1	0.00056283		
1021.15	1.349262813		0.032104596			1021.15	0.000473985		
1021.2	1.352247866		0.02509356			1021.2	0.000371378		
1021.25	1.361090205		0.021508573			1021.25	0.000320576		
1021.3	1.372009253		0.025437245			1021.3	0.000382349		
1021.35	1.378972855		0.036594302			1021.35	0.000552788		
1021.4	1.37831141		0.050421408			1021.4	0.000761017		
1021.45	1.370725308		0.061695532			1021.45	0.000925736		
1021.5	1.359594197		0.067709982			1021.5	0.001007499		
1021.55	1.348398554		0.068321424			1021.55	0.001008106		
1021.6	1.339816076		0.065330366			1021.6	0.000957804		
1021.65	1.334347064		0.061843175			1021.65	0.000902984		
1021.7	1.329658153		0.0598961			1021.7	0.000871489		
1021.75	1.322855419		0.057969641			1021.75	0.000839137		
1021.8	1.314583555		0.052383152			1021.8	0.00075352		
1021.85	1.30906872		0.042289714			1021.85	0.000605762		
1021.9	1.308989834		0.031474245			1021.9	0.000450777		
1021.95	1.312062337		0.023812385			1021.95	0.000341803		
1022	1.314167692		0.018705107			1022	0.00026888		
1022.05	1.314607856		0.01205353			1022.05	0.000173217		
1022.1	1.317570341		0.001666568			1022.1	2.3717E-5		
1022.15	1.327561365		-0.009049048			1022.15	-0.000131892		
1022.2	1.344096165		-0.013498976			1022.2	-0.000198902		
1022.25	1.361067503		-0.007612769			1022.25	-0.000113362		
1022.3	1.370939052		0.006638357			1022.3	0.000100082		
1022.35	1.369867932		0.022165099			1022.35	0.000333002		
1022.4	1.360320958		0.031338904			1022.4	0.000467215		
1022.45	1.349308486		0.030649152			1022.45	0.00045309		
1022.5	1.343920579		0.022787696			1022.5	0.000335492		
1022.55	1.346529832		0.014146524			1022.55	0.000208706		
1022.6	1.354646871		0.009884049			1022.6	0.000146817		
1022.65	1.363880084		0.011768827			1022.65	0.000176154		
1022.7	1.370389717		0.018674314			1022.7	0.000280833		
1022.75	1.372052081		0.027677294			1022.75	0.000416577		
1022.8	1.369006736		0.035545082			1022.8	0.000533627		
1022.85	1.363199639		0.039891578			1022.85	0.000596199		
1022.9	1.357653124		0.040465839			1022.9	0.000602251		
1022.95	1.35400808		0.039036309			1022.95	0.000579398		
1023	1.352211545		0.037238184			1023	0.000551987		
1023.05	1.351368888		0.035782556			1023.05	0.000530101		
1023.1	1.351075806		0.034204231			1023.1	0.000506638		
1023.15	1.352143935		0.032441775			1023.15	0.000480959		
1023.2	1.355199196		0.031899186			1023.2	0.000474056		
1023.25	1.359091266		0.034524726			1023.25	0.000514617		
1023.3	1.360940382		0.040835733			1023.3	0.000609515		
1023.35	1.357934336		0.048575615			1023.35	0.000723341		
1023.4	1.350074795		0.05372018			1023.4	0.000795191		
1023.45	1.340422648		0.053730368			1023.45	0.000789572		
1023.5	1.332535881		0.049226054			1023.5	0.000719093		
1023.55	1.327717313		0.04266357			1023.55	0.000620967		
1023.6	1.325387353		0.035259641			1023.6	0.000512294		
1023.65	1.325988377		0.027000886			1023.65	0.000392465		
1023.7	1.331045828		0.019536171			1023.7	0.000285048		
1023.75	1.339932053		0.01663989			1023.75	0.000244491		
1023.8	1.348130596		0.020771213			1023.8	0.000307204		
1023.85	1.350125543		0.02941673			1023.85	0.000435742		
1023.9	1.344410567		0.036399941			1023.9	0.000536814		
1023.95	1.334601091		0.036392711			1023.95	0.000532703		
1024	1.327347186		0.028453758			1024	0.000414168		
1024.05	1.327782334		0.017138186			1024.05	0.000249477		
1024.1	1.335744435		0.009359534			1024.1	0.000137039		
1024.15	1.345605273		0.009227362			1024.15	0.000136226		
1024.2	1.351138329		0.014477901			1024.2	0.000214735		
1024.25	1.35106175		0.01928379			1024.25	0.000285994		
1024.3	1.349436453		0.020130835			1024.3	0.000298185		
1024.35	1.35051312		0.019300606			1024.35	0.000286147		
1024.4	1.353384601		0.021097783			1024.4	0.000313509		
1024.45	1.353759336		0.026070324			1024.45	0.000387503		
1024.5	1.349190947		0.030373719			1024.5	0.000449872		
1024.55	1.341787177		0.029857104			1024.55	0.000439718		
1024.6	1.33584188		0.023538594			1024.6	0.00034507		
1024.65	1.335353347		0.013456629			1024.65	0.000197142		
1024.7	1.342190551		0.004442273			1024.7	6.5377E-5		
1024.75	1.353884793		0.001805378			1024.75	2.6906E-5		
1024.8	1.364263965		0.007425387			1024.8	0.000111502		
1024.85	1.367816125		0.017470287			1024.85	0.000262756		
1024.9	1.364202831		0.025707156			1024.9	0.000385398		
1024.95	1.357251828		0.02833394			1024.95	0.000422481		
1025	1.351455337		0.025286421			1025	0.000375381		
1025.05	1.349979112		0.018686158			1025.05	0.000277109		
1025.1	1.354592639		0.012335107			1025.1	0.00018364		
1025.15	1.363616663		0.011177625			1025.15	0.000167686		
1025.2	1.37122324		0.017154562			1025.2	0.000258811		
1025.25	1.372464277		0.026002722			1025.25	0.000392478		
1025.3	1.368829944		0.031900965			1025.3	0.000480065		
1025.35	1.36506436		0.034258209			1025.35	0.00051404		
1025.4	1.361899983		0.036438511			1025.4	0.000545431		
1025.45	1.355960216		0.037900974			1025.45	0.000564761		
1025.5	1.34845438		0.033518573			1025.5	0.000496637		
1025.55	1.34664367		0.022894521			1025.55	0.000338783		
1025.6	1.354364889		0.013738376			1025.6	0.000204582		
1025.65	1.366157683		0.012824928			1025.65	0.000192862		
1025.7	1.374924573		0.018426501			1025.7	0.000278931		
1025.75	1.379776689		0.025667132			1025.75	0.000389827		
1025.8	1.382966116		0.033684581			1025.8	0.000512661		
1025.85	1.383784693		0.04381084			1025.85	0.00066697		
1025.9	1.380114208		0.054628627			1025.9	0.000829168		
1025.95	1.372377298		0.063477794			1025.95	0.0009578		
1026	1.362063686		0.069816235			1026	0.001045289		
1026.05	1.348537828		0.073366465			1026.05	0.001087343		
1026.1	1.331714601		0.070599933			1026.1	0.001033178		
1026.15	1.316630664		0.057982509			1026.15	0.0008389		
1026.2	1.310669748		0.038045413			1026.2	0.000547923		
1026.25	1.316751066		0.018342819			1026.25	0.000265289		
1026.3	1.332072343		0.005726609			1026.3	8.3687E-5		
1026.35	1.351240413		0.003820619			1026.35	5.6809E-5		
1026.4	1.367573783		0.013500192			1026.4	0.000203386		
1026.45	1.373910474		0.03086032			1026.45	0.000466764		
1026.5	1.367717467		0.047197661			1026.5	0.00071023		
1026.55	1.353811405		0.054837742			1026.55	0.000816511		
1026.6	1.340049817		0.052840469			1026.6	0.000778647		
1026.65	1.330525401		0.044829362			1026.65	0.00065586		
1026.7	1.326265875		0.033541257			1026.7	0.000489116		
1026.75	1.328708658		0.021312051			1026.75	0.000311324		
1026.8	1.337946377		0.012999511			1026.8	0.000191236		
1026.85	1.348928434		0.012218253			1026.85	0.000181362		
1026.9	1.356123161		0.016426942			1026.9	0.000245253		
1026.95	1.35935363		0.020275254			1026.95	0.000303464		
1027	1.362851391		0.022083631			1027	0.000331439		
1027.05	1.36954218		0.024603052			1027.05	0.000371175		
1027.1	1.379660057		0.03254635			1027.1	0.000494728		
1027.15	1.388698631		0.051779083			1027.15	0.00079201		
1027.2	1.384752974		0.084390306			1027.2	0.001286255		
1027.25	1.352435946		0.118673853			1027.25	0.001765313		
1027.3	1.290597146		0.126590918			1027.3	0.001796678		
1027.35	1.22863452		0.083018951			1027.35	0.001122504		
1027.4	1.214703954		0.002764839			1027.4	3.7188E-5		
1027.45	1.258014347		-0.058582469			1027.45	-0.000812286		
1027.5	1.316001602		-0.07172932			1027.5	-0.001040577		
1027.55	1.353211912		-0.05508352			1027.55	-0.000821301		
1027.6	1.36774044		-0.03665106			1027.6	-0.000552004		
1027.65	1.375115011		-0.026675676			1027.65	-0.000403679		
1027.7	1.384710258		-0.018605238			1027.7	-0.000283151		
1027.75	1.393340259		-0.005844925			1027.75	-8.8818E-5		
1027.8	1.39525131		0.009599097			1027.8	0.000148475		
1027.85	1.390146462		0.022117996			1027.85	0.000339473		
1027.9	1.381751621		0.028403598			1027.9	0.000432879		
1027.95	1.374512836		0.028495635			1027.95	0.000431867		
1028	1.371673702		0.024953943			1028	0.000377437		
1028.05	1.374074211		0.021789306			1028.05	0.000330271		
1028.1	1.379664088		0.022224449			1028.1	0.000338364		
1028.15	1.385396043		0.027197079			1028.15	0.0004158		
1028.2	1.388615711		0.036181116			1028.2	0.000554265		
1028.25	1.386681173		0.047407807			1028.25	0.00072491		
1028.3	1.378381951		0.056634845			1028.3	0.000860458		
1028.35	1.366818925		0.059563343			1028.35	0.000897124		
1028.4	1.357487041		0.056369147			1028.4	0.000843139		
1028.45	1.352575846		0.051410671			1028.45	0.000766197		
1028.5	1.349720401		0.047131336			1028.5	0.00070096		
1028.55	1.3477298		0.042009281			1028.55	0.000623891		
1028.6	1.349034911		0.035720393			1028.6	0.000531076		
1028.65	1.354645666		0.032049359			1028.65	0.000478599		
1028.7	1.360690798		0.033693211			1028.7	0.000505505		
1028.75	1.363241916		0.038271084			1028.75	0.000575289		
1028.8	1.362786986		0.04194441			1028.8	0.000630276		
1028.85	1.362079612		0.04405249			1028.85	0.000661606		
1028.9	1.362149178		0.046055093			1028.9	0.000691731		
1028.95	1.362793845		0.049066832			1028.95	0.000737328		
1029	1.363235273		0.054347474			1029	0.00081693		
1029.05	1.360839679		0.062601194			1029.05	0.000939244		
1029.1	1.352270906		0.071101783			1029.1	0.001059882		
1029.15	1.338198184		0.074181435			1029.15	0.001094131		
1029.2	1.324565285		0.069215593			1029.2	0.001010448		
1029.25	1.316313002		0.060206667			1029.25	0.000873473		
1029.3	1.311877584		0.052148116			1029.3	0.000754029		
1029.35	1.307551129		0.044690701			1029.35	0.000644067		
1029.4	1.303602352		0.03498006			1029.4	0.000502564		
1029.45	1.302817464		0.022986785			1029.45	0.000329962		
1029.5	1.306203038		0.01096293			1029.5	0.000157595		
1029.55	1.313310274		0.000343			1029.55	4.595E-6		
1029.6	1.324055273		-0.007330889			1029.6	-0.000107418		
1029.65	1.336514798		-0.009645186			1029.65	-0.000142451		
1029.7	1.346555885		-0.006967059			1029.7	-0.000103594		
1029.75	1.352535036		-0.003413461			1029.75	-5.0919E-5		
1029.8	1.357730036		-0.001686334			1029.8	-2.5149E-5		
1029.85	1.365169035		0.001117284			1029.85	1.7092E-5		
1029.9	1.371939785		0.0087666			1029.9	0.000133142		
1029.95	1.372836257		0.019123692			1029.95	0.000290172		
1030	1.3678639		0.025923655			1030	0.000391677		
1030.05	1.362787196		0.026487452			1030.05	0.000398627		
1030.1	1.362205328		0.024450129			1030.1	0.000367839		
1030.15	1.365335763		0.024872407			1030.15	0.000375122		
1030.2	1.368055288		0.029538063			1030.2	0.000446381		
1030.25	1.366982217		0.036294831			1030.25	0.00054796		
1030.3	1.361852786		0.041512025			1030.3	0.000624241		
1030.35	1.355304198		0.042984957			1030.35	0.00064319		
1030.4	1.350256366		0.041965952			1030.4	0.000625566		
1030.45	1.346119031		0.041164621			1030.45	0.000611717		
1030.5	1.339994183		0.039711225			1030.5	0.000587391		
1030.55	1.332787203		0.03316221			1030.55	0.000487832		
1030.6	1.331089521		0.020708797			1030.6	0.000304198		
1030.65	1.339248801		0.009628077			1030.65	0.000142282		
1030.7	1.352178803		0.007795424			1030.7	0.000116469		
1030.75	1.360759547		0.014456966			1030.75	0.000217479		
1030.8	1.361640327		0.022262109			1030.8	0.000335023		
1030.85	1.358708657		0.026027281			1030.85	0.000390764		
1030.9	1.356479704		0.026559672			1030.9	0.000398081		
1030.95	1.355652127		0.026576503			1030.95	0.000398096		
1031	1.354898373		0.026913195			1031	0.00040292		
1031.05	1.353688152		0.026723595			1031.05	0.000399726		
1031.1	1.352738586		0.025485663			1031.1	0.000380952		
1031.15	1.352978723		0.023392486			1031.15	0.000349756		
1031.2	1.355341418		0.021768762			1031.2	0.000326108		
1031.25	1.358729356		0.022917347			1031.25	0.000344237		
1031.3	1.359773727		0.026926546			1031.3	0.000404768		
1031.35	1.356499987		0.030149883			1031.35	0.000452066		
1031.4	1.351751862		0.028794918			1031.4	0.000430195		
1031.45	1.350246659		0.023966384			1031.45	0.000357673		
1031.5	1.352807978		0.020050214			1031.5	0.00029986		
1031.55	1.356286174		0.019013093			1031.55	0.000285154		
1031.6	1.358762844		0.01897488			1031.6	0.000285156		
1031.65	1.361591532		0.018704399			1031.65	0.000281742		
1031.7	1.365641483		0.019819617			1031.7	0.000299502		
1031.75	1.368926702		0.023584919			1031.75	0.000357276		
1031.8	1.369445116		0.028224317			1031.8	0.000427665		
1031.85	1.368188159		0.031311383			1031.85	0.000473954		
1031.9	1.367528005		0.032947755			1031.9	0.00049847		
1031.95	1.368175889		0.035253278			1031.95	0.000533609		
1032	1.368426737		0.039898745			1032	0.000604002		
1032.05	1.36562703		0.046231907			1032.05	0.000698334		
1032.1	1.35850811		0.051482622			1032.1	0.000773439		
1032.15	1.348290622		0.05247541			1032.15	0.0007823		
1032.2	1.338512767		0.047745822			1032.2	0.000706568		
1032.25	1.332697864		0.039129563			1032.25	0.000576526		
1032.3	1.331431548		0.030236743			1032.3	0.000445072		
1032.35	1.33253924		0.022867501			1032.35	0.000336872		
1032.4	1.334659509		0.016112758			1032.4	0.000237726		
1032.45	1.338663676		0.009389123			1032.45	0.00013892		
1032.5	1.345285966		0.004191476			1032.5	6.233E-5		
1032.55	1.352936767		0.002080437			1032.55	3.1194E-5		
1032.6	1.359619448		0.002112884			1032.6	3.1948E-5		
1032.65	1.365753406		0.002420566			1032.65	3.6856E-5		
1032.7	1.373478049		0.003489785			1032.7	5.3475E-5		
1032.75	1.382537484		0.008709995			1032.75	0.000133907		
1032.8	1.38828438		0.01959768			1032.8	0.000301879		
1032.85	1.386055785		0.031974691			1032.85	0.000491166		
1032.9	1.377140026		0.038499919			1032.9	0.000587242		
1032.95	1.369195277		0.036258765			1032.95	0.000549771		
1033	1.368675253		0.030542053			1033	0.000463005		
1033.05	1.374098702		0.029259392			1033.05	0.000445468		
1033.1	1.37843013		0.034543865			1033.1	0.000527594		
1033.15	1.377251234		0.041905789			1033.15	0.000639334		
1033.2	1.37193688		0.046453542			1033.2	0.000705821		
1033.25	1.366154075		0.047081347			1033.25	0.000712259		
1033.3	1.361978934		0.045281273			1033.3	0.000682913		
1033.35	1.359889737		0.042513618			1033.35	0.000640212		
1033.4	1.359867236		0.040104635			1033.4	0.000603976		
1033.45	1.360987923		0.039293716			1033.45	0.000592306		
1033.5	1.361524053		0.040211107			1033.5	0.000606403		
1033.55	1.360442199		0.041436282			1033.55	0.000624381		
1033.6	1.358371001		0.041734081			1033.6	0.000627903		
1033.65	1.355915179		0.041021384			1033.65	0.000616061		
1033.7	1.353003682		0.038819108			1033.7	0.000581734		
1033.75	1.350723645		0.033561509			1033.75	0.000502117		
1033.8	1.352793468		0.025386823			1033.8	0.000380477		
1033.85	1.36182509		0.018973295			1033.85	0.000286447		
1033.9	1.374957599		0.020108447			1033.9	0.00030677		
1033.95	1.385201874		0.030128422			1033.95	0.000463039		
1034	1.387118686		0.044295016			1034	0.000681365		
1034.05	1.380721676		0.055814813			1034.05	0.000854217		
1034.1	1.370686043		0.060339893			1034.1	0.000916509		
1034.15	1.362953328		0.058507695			1034.15	0.000883592		
1034.2	1.360504246		0.05480668			1034.2	0.000826251		
1034.25	1.361888438		0.053934928			1034.25	0.000814008		
1034.3	1.36279184		0.057423564			1034.3	0.000867251		
1034.35	1.359693462		0.062911548			1034.35	0.0009479		
1034.4	1.352238129		0.066331818			1034.4	0.000993848		
1034.45	1.343366929		0.064877545			1034.45	0.000965623		
1034.5	1.33703528		0.05905048			1034.5	0.000874758		
1034.55	1.335299093		0.052235779			1034.55	0.000772847		
1034.6	1.336441465		0.047843596			1034.6	0.000708526		
1034.65	1.337203633		0.045729447			1034.65	0.000677649		
1034.7	1.337014383		0.043335681			1034.7	0.000642119		
1034.75	1.338351823		0.039998787			1034.75	0.000593316		
1034.8	1.342209929		0.038936529			1034.8	0.000579299		
1034.85	1.344678988		0.042356537			1034.85	0.000631394		
1034.9	1.341586278		0.046701175			1034.9	0.000694532		
1034.95	1.334834097		0.045888338			1034.95	0.000678968		
1035	1.331470558		0.03939115			1035	0.000581365		
1035.05	1.334440362		0.033897666			1035.05	0.00050145		
1035.1	1.338508112		0.034212832			1035.1	0.000507725		
1035.15	1.337731581		0.037171813			1035.15	0.000551334		
1035.2	1.332918702		0.036371848			1035.2	0.000537502		
1035.25	1.330222492		0.030182697			1035.25	0.000445118		
1035.3	1.333442869		0.02356025			1035.3	0.000348311		
1035.35	1.339933578		0.021625378			1035.35	0.00032134		
1035.4	1.344667968		0.024758526			1035.4	0.000369284		
1035.45	1.344605501		0.029628532			1035.45	0.000441918		
1035.5	1.340247517		0.032120829			1035.5	0.000477502		
1035.55	1.334681083		0.029902855			1035.55	0.000442641		
1035.6	1.331740398		0.023528549			1035.6	0.00034748		
1035.65	1.333555589		0.01629087			1035.65	0.000240894		
1035.7	1.338972158		0.011866083			1035.7	0.000176197		
