Reference:	"Hudgins et al. (1993)"
DOI:	"doi:https://doi.org/10.1086/191796"
Sample Type:	"Ice"
Composition:	"H2O:CH4 (20:1)"
Temperature:	"120K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/126"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
T₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"T₁"	"DT₁  (+/-)"	
1009.3	1.2239			1009.3	3.0E-8			739.27	82.2		
1010.8	1.2265			1010.8	3.0E-8			740.24	82.1		
1012.2	1.2288			1012.2	3.0E-8			741.2	82		
1013.7	1.2309			1013.7	3.0E-8			742.17	81.9		
1015.1	1.2328			1015.1	3.0E-8			743.13	81.8		
1016.6	1.2347			1016.6	3.0E-8			744.09	81.7		
1018	1.2365			1018	3.0E-8			745.06	81.5		
1019.5	1.2383			1019.5	3.0E-8			746.02	81.4		
1020.9	1.2399			1020.9	3.0E-8			746.99	81.3		
1022.3	1.2415			1022.3	3.0E-8			747.95	81.2		
1023.8	1.2429			1023.8	3.0E-8			748.92	81.1		
1025.2	1.245			1025.2	3.0E-8			749.88	81		
1026.7	1.247			1026.7	3.0E-8			750.85	80.9		
1028.1	1.2482			1028.1	3.0E-8			751.81	80.8		
1029.6	1.2496			1029.6	3.0E-8			752.78	80.7		
1031	1.251			1031	3.0E-8			753.74	80.6		
1032.5	1.2524			1032.5	3.0E-8			754.7	80.5		
1033.9	1.2537			1033.9	3.0E-8			755.67	80.4		
1035.4	1.2551			1035.4	3.0E-8			756.63	80.3		
1036.8	1.2564			1036.8	3.0E-8			757.6	80.2		
1038.3	1.2577			1038.3	3.0E-8			758.56	80.1		
1039.7	1.259			1039.7	3.0E-8			759.53	80		
1041.2	1.2603			1041.2	3.0E-8			760.49	80		
1042.6	1.2615			1042.6	3.0E-8			761.46	79.9		
1044	1.2628			1044	3.0E-8			762.42	79.8		
1045.5	1.2641			1045.5	3.0E-8			763.38	79.7		
1046.9	1.2654			1046.9	3.0E-8			764.35	79.6		
1048.4	1.2667			1048.4	3.0E-8			765.31	79.6		
1049.8	1.2683			1049.8	3.0E-8			766.28	79.5		
1051.3	1.2693			1051.3	0.00074282			767.24	79.4		
1052.7	1.2699			1052.7	0.00076628			768.21	79.3		
1054.2	1.2708			1054.2	0.00080168			769.17	79.3		
1055.6	1.2717			1055.6	0.00083986			770.13	79.2		
1057.1	1.2726			1057.1	0.00087878			771.1	79.2		
1058.5	1.2736			1058.5	0.00091952			772.06	79.1		
1060	1.2746			1060	0.00096002			773.03	79		
1061.4	1.2756			1061.4	0.0010026			773.99	79		
1062.9	1.2767			1062.9	0.0010475			774.96	78.9		
1064.3	1.2779			1064.3	0.0011011			775.92	78.9		
1065.7	1.2787			1065.7	0.0025389			776.89	78.9		
1067.2	1.2789			1067.2	0.0025399			777.85	78.8		
1068.6	1.28			1068.6	0.0011781			778.82	78.7		
1070.1	1.2811			1070.1	0.0026248			779.78	78.7		
1071.5	1.2816			1071.5	0.0026394			780.74	78.6		
1073	1.2823			1073	0.0026622			781.71	78.6		
1074.4	1.283			1074.4	0.0026858			782.67	78.6		
1075.9	1.2837			1075.9	0.0027115			783.64	78.6		
1077.3	1.2845			1077.3	0.0027365			784.6	78.5		
1078.8	1.2853			1078.8	0.002763			785.57	78.5		
1080.2	1.286			1080.2	0.0027906			786.53	78.5		
1081.7	1.2869			1081.7	0.002818			787.5	78.4		
1083.1	1.2877			1083.1	0.0028472			788.46	78.4		
1084.6	1.2887			1084.6	0.0028847			789.42	78.4		
1086	1.2892			1086	0.004269			790.39	78.4		
1087.4	1.2898			1087.4	0.0029164			791.35	78.4		
1088.9	1.2907			1088.9	0.0043128			792.32	78.3		
1090.3	1.2909			1090.3	0.0043142			793.28	78.3		
1091.8	1.2913			1091.8	0.0043226			794.25	78.3		
1093.2	1.2918			1093.2	0.0043328			795.21	78.3		
1094.7	1.2922			1094.7	0.0043413			796.18	78.3		
1096.1	1.2925			1096.1	0.0043431			797.14	78.3		
1097.6	1.2933			1097.6	0.003015			798.11	78.3		
1099	1.2939			1099	0.0043862			799.07	78.3		
1100.5	1.2944			1100.5	0.0030458			800.03	78.3		
1101.9	1.2954			1101.9	0.0030804			801	78.3		
1103.4	1.2962			1103.4	0.0031071			801.96	78.3		
1104.8	1.297			1104.8	0.0031319			802.93	78.3		
1106.3	1.2977			1106.3	0.0031564			803.89	78.3		
1107.7	1.2985			1107.7	0.0031801			804.86	78.3		
1109.1	1.2993			1109.1	0.003204			805.82	78.3		
1110.6	1.3001			1110.6	0.003231			806.78	78.3		
1112	1.3011			1112	0.0032651			807.75	78.3		
1113.5	1.3017			1113.5	0.0046088			808.71	78.4		
1114.9	1.3019			1114.9	0.0046076			809.68	78.4		
1116.4	1.3023			1116.4	0.004614			810.64	78.4		
1117.8	1.3027			1117.8	0.0046229			811.61	78.4		
1119.3	1.3032			1119.3	0.0046339			812.57	78.4		
1120.7	1.3037			1120.7	0.0046441			813.54	78.4		
1122.2	1.3042			1122.2	0.0046552			814.5	78.5		
1123.6	1.3047			1123.6	0.0046664			815.47	78.5		
1125.1	1.3053			1125.1	0.0046782			816.43	78.6		
1126.5	1.3058			1126.5	0.0046902			817.39	78.6		
1128	1.3063			1128	0.0047015			818.36	78.6		
1129.4	1.3068			1129.4	0.0047126			819.32	78.7		
1130.8	1.3073			1130.8	0.004724			820.29	78.7		
1132.3	1.3078			1132.3	0.004736			821.25	78.8		
