Reference:	"Yarnall and Hudson (2022)"
DOI:	"doi:https://doi.org/10.1016/j.saa.2022.121738"
Sample Type:	"Ice"
Composition:	"C3H6O2 (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/294"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
550.104	1.3619			550.104	0.007937		
550.224	1.3619			550.224	0.00805		
550.344	1.3609			550.344	0.007694		
550.464	1.3584			550.464	0.006891		
550.584	1.3579			550.584	0.005765		
550.704	1.3568			550.704	0.004492		
550.824	1.3571			550.824	0.003254		
550.944	1.357			550.944	0.002217		
551.064	1.3579			551.064	0.001482		
551.184	1.3583			551.184	0.001087		
551.304	1.3592			551.304	0.001009		
551.424	1.3594			551.424	0.001159		
551.544	1.3599			551.544	0.001438		
551.664	1.3598			551.664	0.001723		
551.784	1.3599			551.784	0.001924		
551.904	1.3596			551.904	0.001988		
552.024	1.3597			552.024	0.001934		
552.144	1.3596			552.144	0.001837		
552.264	1.3599			552.264	0.001824		
552.384	1.36			552.384	0.002011		
552.504	1.3603			552.504	0.002461		
552.624	1.36			552.624	0.003121		
552.744	1.3594			552.744	0.003807		
552.864	1.3582			552.864	0.004241		
552.984	1.3567			552.984	0.004103		
553.104	1.3549			553.104	0.003147		
553.224	1.3536			553.224	0.001318		
553.344	1.3529			553.344	-0.001211		
553.464	1.3535			553.464	-0.004056		
553.584	1.355			553.584	-0.006656		
553.704	1.3577			553.704	-0.008536		
553.824	1.3607			553.824	-0.009345		
553.944	1.3639			553.944	-0.009004		
554.064	1.3665			554.064	-0.007667		
554.184	1.3685			554.184	-0.005651		
554.304	1.3694			554.304	-0.003384		
554.424	1.3697			554.424	-0.001217		
554.544	1.3692			554.544	0.00055		
554.664	1.3686			554.664	0.00182		
554.784	1.3677			554.784	0.002594		
554.904	1.3671			554.904	0.002996		
555.024	1.3665			555.024	0.003165		
555.144	1.3662			555.144	0.003236		
555.264	1.366			555.264	0.003294		
555.384	1.366			555.384	0.003387		
555.504	1.366			555.504	0.003527		
555.624	1.3661			555.624	0.003715		
555.744	1.3661			555.744	0.003936		
555.864	1.3662			555.864	0.00417		
555.984	1.3662			555.984	0.004393		
556.104	1.3663			556.104	0.004592		
556.224	1.3665			556.224	0.004785		
556.344	1.3668			556.344	0.005034		
556.464	1.3672			556.464	0.005451		
556.584	1.3678			556.584	0.006161		
556.704	1.3682			556.704	0.007263		
556.824	1.3685			556.824	0.008755		
556.944	1.3681			556.944	0.0105		
557.064	1.3671			557.064	0.0123		
557.184	1.3653			557.184	0.0138		
557.304	1.3631			557.304	0.0148		
557.424	1.3605			557.424	0.0148		
557.544	1.3581			557.544	0.014		
557.664	1.3562			557.664	0.0124		
557.784	1.3552			557.784	0.0104		
557.904	1.3549			557.904	0.008396		
558.024	1.3554			558.024	0.006772		
